,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,32.4,9.0,0.3,0.8,10.0,17.6,23.2,6.7,Topic 0,32.4
Document 888,0.1,44.7,0.1,0.0,0.1,8.0,10.9,36.0,Topic 1,44.7
Document 889,18.7,0.0,0.0,0.0,0.0,12.2,55.8,13.2,Topic 6,55.8
Document 890,9.8,0.0,0.3,19.5,27.4,20.0,0.0,23.0,Topic 4,27.4
Document 891,13.0,0.0,9.5,1.6,11.9,31.1,0.1,32.8,Topic 7,32.8
Document 892,0.2,0.1,15.6,0.0,0.1,5.1,14.4,64.5,Topic 7,64.5
Document 893,23.2,0.2,2.3,2.7,0.0,7.7,33.0,30.8,Topic 6,33.0
Document 894,16.8,0.0,4.8,0.0,0.0,0.0,19.8,58.5,Topic 7,58.5
Document 895,29.5,1.0,0.4,9.9,0.6,0.1,21.3,37.3,Topic 7,37.3
Document 896,0.5,12.6,29.9,0.0,0.1,19.9,0.9,36.0,Topic 7,36.0
Document 897,0.1,8.2,20.9,1.4,0.0,1.2,31.2,37.0,Topic 7,37.0
Document 898,4.7,9.1,0.0,11.0,23.6,0.0,51.5,0.1,Topic 6,51.5
Document 899,0.1,1.8,55.8,6.8,1.4,12.9,0.2,21.1,Topic 2,55.8
Document 900,24.4,0.3,14.6,0.2,0.1,28.3,23.8,8.3,Topic 5,28.3
Document 901,0.7,0.0,24.7,0.1,11.4,16.1,0.0,46.9,Topic 7,46.9
Document 902,0.1,0.4,7.1,0.1,0.4,35.3,0.0,56.5,Topic 7,56.5
Document 903,0.2,0.0,57.9,7.0,0.0,7.5,0.8,26.5,Topic 2,57.9
Document 904,0.1,3.9,19.7,22.5,0.0,14.0,13.5,26.3,Topic 7,26.3
Document 905,13.4,2.9,0.5,7.1,5.7,0.1,36.4,34.0,Topic 6,36.4
Document 906,10.1,0.0,29.7,9.9,0.0,0.3,21.1,28.8,Topic 2,29.7
Document 907,3.1,15.3,6.0,1.1,0.4,50.7,2.5,21.0,Topic 5,50.7
Document 908,1.5,0.1,1.0,36.8,10.8,0.1,0.1,49.6,Topic 7,49.6
Document 909,1.7,6.9,8.0,0.1,13.6,0.0,0.1,69.7,Topic 7,69.7
Document 910,8.3,21.0,5.3,0.0,0.1,4.4,0.0,60.7,Topic 7,60.7
Document 911,11.4,0.0,53.9,0.0,0.0,0.3,7.1,27.2,Topic 2,53.9
Document 912,14.4,28.1,0.1,0.0,9.5,44.0,0.0,3.9,Topic 5,44.0
Document 913,1.3,27.0,0.9,26.8,0.0,1.7,26.0,16.3,Topic 1,27.0
Document 914,0.0,0.0,34.1,12.3,0.1,0.1,25.9,27.6,Topic 2,34.1
Document 915,31.7,10.4,13.5,13.8,0.1,6.3,8.7,15.5,Topic 0,31.7
Document 916,15.3,0.0,0.1,69.1,6.1,0.1,0.1,9.2,Topic 3,69.1
Document 917,7.5,0.0,38.6,0.0,0.1,23.2,5.8,24.7,Topic 2,38.6
Document 918,0.1,0.0,0.2,0.0,0.0,23.9,75.6,0.3,Topic 6,75.6
Document 919,0.0,26.1,16.2,0.1,0.1,17.4,32.9,7.2,Topic 6,32.9
Document 920,0.7,28.6,17.3,0.1,0.0,2.2,3.3,47.9,Topic 7,47.9
Document 921,16.8,0.0,0.0,18.2,4.0,2.8,34.0,24.1,Topic 6,34.0
Document 922,0.2,0.0,0.0,0.0,4.9,17.3,5.9,71.6,Topic 7,71.6
Document 923,9.7,29.8,0.0,5.1,0.3,12.8,20.4,21.9,Topic 1,29.8
Document 924,8.0,0.0,0.0,16.4,0.0,0.0,1.5,74.1,Topic 7,74.1
Document 925,0.9,0.0,67.9,0.0,15.5,0.0,5.9,9.7,Topic 2,67.9
Document 926,0.0,0.0,24.3,0.0,0.0,1.3,1.3,73.0,Topic 7,73.0
Document 927,13.0,33.3,0.1,10.2,0.7,0.4,17.4,25.0,Topic 1,33.3
Document 928,3.1,37.3,0.2,4.5,3.7,0.0,15.3,35.8,Topic 1,37.3
Document 929,53.4,0.5,1.7,5.9,0.1,19.2,0.2,19.1,Topic 0,53.4
Document 930,1.7,0.1,24.3,0.1,0.0,3.4,0.0,70.3,Topic 7,70.3
Document 931,18.0,0.0,0.2,17.4,46.7,0.8,0.6,16.3,Topic 4,46.7
Document 932,0.1,22.3,0.0,0.0,0.0,0.0,0.1,77.4,Topic 7,77.4
Document 933,0.1,0.0,25.0,0.9,17.4,16.9,0.1,39.6,Topic 7,39.6
Document 934,10.7,5.9,20.2,56.5,0.1,0.1,0.3,6.0,Topic 3,56.5
Document 935,4.0,35.4,5.6,5.5,0.0,0.1,0.1,49.3,Topic 7,49.3
Document 936,40.6,0.1,5.4,0.0,9.5,0.7,5.7,37.9,Topic 0,40.6
Document 937,26.4,0.2,0.1,15.3,0.0,0.2,35.3,22.6,Topic 6,35.3
Document 938,21.6,22.2,0.0,7.6,0.0,10.4,7.9,30.2,Topic 7,30.2
Document 939,0.0,12.1,0.0,0.0,0.0,0.0,87.8,0.0,Topic 6,87.8
Document 940,13.2,2.8,5.8,0.1,0.1,0.4,53.0,24.7,Topic 6,53.0
Document 941,13.1,12.2,59.7,1.5,0.1,8.0,0.0,5.3,Topic 2,59.7
Document 942,0.0,0.1,51.8,0.1,0.1,9.9,0.2,37.8,Topic 2,51.8
Document 943,0.0,0.1,33.8,0.3,8.8,0.0,28.1,28.8,Topic 2,33.8
Document 944,0.2,1.6,19.2,10.0,33.5,10.6,0.1,24.7,Topic 4,33.5
Document 945,16.8,0.1,13.1,40.5,13.5,0.5,0.0,15.7,Topic 3,40.5
Document 946,7.3,7.6,0.1,10.2,6.7,0.0,31.0,37.1,Topic 7,37.1
Document 947,0.0,8.5,0.1,0.1,0.0,71.2,0.2,19.9,Topic 5,71.2
Document 948,35.6,0.0,0.5,0.0,9.4,22.5,5.3,26.5,Topic 0,35.6
Document 949,0.2,0.2,42.1,11.8,0.0,3.1,6.9,35.8,Topic 2,42.1
Document 950,0.1,0.2,24.9,0.1,0.0,0.0,0.0,74.7,Topic 7,74.7
Document 951,16.3,40.6,0.1,7.3,0.0,13.9,7.6,14.2,Topic 1,40.6
Document 952,23.6,10.0,0.5,18.3,0.0,0.1,0.0,47.5,Topic 7,47.5
Document 953,31.8,0.0,0.3,16.4,0.0,14.8,20.0,16.7,Topic 0,31.8
Document 954,1.4,0.1,78.6,0.1,0.1,0.4,0.1,19.4,Topic 2,78.6
Document 955,0.1,0.1,32.4,1.1,2.6,24.6,0.0,39.1,Topic 7,39.1
Document 956,5.6,0.0,31.4,0.0,0.0,17.8,10.7,34.4,Topic 7,34.4
Document 957,30.1,0.0,0.0,0.1,8.8,0.1,0.0,60.7,Topic 7,60.7
Document 958,5.3,3.4,8.7,17.2,0.0,25.3,2.2,37.9,Topic 7,37.9
Document 959,19.7,0.0,26.2,13.7,0.0,0.3,0.2,39.9,Topic 7,39.9
Document 960,7.8,0.7,9.0,25.2,0.2,0.1,12.6,44.4,Topic 7,44.4
Document 961,32.8,0.0,6.5,0.0,1.8,10.1,0.0,48.7,Topic 7,48.7
Document 962,0.1,1.4,11.2,24.9,0.1,0.0,5.1,57.2,Topic 7,57.2
Document 963,45.9,28.5,0.0,10.1,0.0,1.7,0.1,13.6,Topic 0,45.9
Document 964,5.3,5.5,53.8,0.0,0.0,0.0,0.0,35.2,Topic 2,53.8
Document 965,17.1,4.0,16.2,2.1,15.2,19.5,0.2,25.6,Topic 7,25.6
Document 966,16.7,23.4,0.5,9.8,0.1,17.3,10.6,21.6,Topic 1,23.4
Document 967,21.2,0.1,38.1,0.0,0.1,17.1,0.0,23.4,Topic 2,38.1
Document 968,0.0,0.5,0.1,0.1,31.6,0.1,67.6,0.1,Topic 6,67.6
Document 969,0.0,0.4,2.3,0.0,0.0,0.0,4.8,92.4,Topic 7,92.4
Document 970,0.2,0.1,0.2,54.4,0.0,44.7,0.1,0.3,Topic 3,54.4
Document 971,10.9,0.0,1.9,21.1,0.0,3.2,0.4,62.5,Topic 7,62.5
Document 972,0.4,3.4,0.1,61.1,0.1,14.5,0.1,20.3,Topic 3,61.1
Document 973,5.5,10.2,64.6,0.2,8.7,10.4,0.2,0.2,Topic 2,64.6
Document 974,2.8,0.1,29.5,0.0,24.6,3.0,0.2,39.8,Topic 7,39.8
Document 975,16.8,0.0,9.3,19.4,2.9,0.0,0.0,51.6,Topic 7,51.6
Document 976,0.3,0.0,19.1,12.0,17.2,0.1,20.6,30.7,Topic 7,30.7
Document 977,0.0,0.1,11.8,0.0,33.1,0.0,7.0,47.9,Topic 7,47.9
Document 978,0.1,0.0,12.5,0.0,0.0,4.0,0.0,83.4,Topic 7,83.4
Document 979,2.3,1.6,6.7,2.7,36.1,20.9,0.0,29.7,Topic 4,36.1
Document 980,5.7,17.1,21.9,1.9,0.2,0.0,0.9,52.3,Topic 7,52.3
Document 981,0.2,47.1,5.6,9.0,0.0,6.9,1.9,29.3,Topic 1,47.1
Document 982,0.1,28.1,12.9,23.6,0.1,25.9,0.1,9.2,Topic 1,28.1
Document 983,2.2,6.0,4.7,28.1,0.1,0.1,37.4,21.4,Topic 6,37.4
Document 984,0.7,0.0,18.6,7.1,42.5,0.0,13.1,17.9,Topic 4,42.5
Document 985,0.2,26.6,0.1,6.6,0.1,0.6,11.4,54.5,Topic 7,54.5
Document 986,0.0,0.1,0.0,0.0,0.0,0.0,0.0,99.8,Topic 7,99.8
Document 987,0.1,0.0,0.0,13.5,38.8,0.1,31.0,16.3,Topic 4,38.8
Document 988,5.6,0.2,9.8,21.1,0.4,35.7,0.1,27.1,Topic 5,35.7
Document 989,0.1,0.0,3.7,3.0,6.8,0.1,62.6,23.8,Topic 6,62.6
Document 990,0.1,0.0,42.5,0.0,0.0,17.8,0.0,39.6,Topic 2,42.5
Document 991,30.5,0.0,0.1,0.0,0.1,48.3,12.4,8.6,Topic 5,48.3
Document 992,55.4,0.0,0.0,2.1,5.5,7.9,4.2,24.8,Topic 0,55.4
Document 993,15.2,0.2,8.9,5.4,0.1,27.8,8.0,34.4,Topic 7,34.4
Document 994,0.0,25.4,0.0,0.0,16.6,0.0,0.1,57.8,Topic 7,57.8
Document 995,41.2,0.0,0.1,10.8,0.0,0.5,6.1,41.3,Topic 7,41.3
Document 996,0.0,52.3,2.0,5.2,3.2,5.7,26.3,5.3,Topic 1,52.3
Document 997,99.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Topic 0,99.8
Document 998,2.6,0.0,5.5,0.1,0.0,15.8,48.2,27.8,Topic 6,48.2
Document 999,30.5,0.0,21.2,11.1,0.1,0.1,16.6,20.4,Topic 0,30.5
