,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,4.5,33.3,17.8,17.0,6.0,2.2,17.6,1.6,Topic 1,33.3
Document 888,0.1,2.7,2.0,7.1,29.5,0.9,34.1,23.6,Topic 6,34.1
Document 889,6.4,11.7,7.3,7.6,21.5,0.3,42.8,2.4,Topic 6,42.8
Document 890,15.2,19.5,25.2,1.5,0.2,11.3,0.1,27.0,Topic 7,27.0
Document 891,14.7,9.4,11.3,9.2,32.7,15.6,1.2,6.1,Topic 4,32.7
Document 892,0.5,5.7,4.3,22.9,33.6,3.6,17.3,12.1,Topic 4,33.6
Document 893,1.0,24.1,6.5,10.3,7.5,2.3,27.9,20.3,Topic 6,27.9
Document 894,0.3,9.1,6.3,16.9,19.2,1.5,15.4,31.3,Topic 7,31.3
Document 895,5.7,21.3,0.9,6.5,19.7,15.2,7.8,22.8,Topic 7,22.8
Document 896,9.4,23.4,5.4,17.7,9.0,21.8,5.7,7.5,Topic 1,23.4
Document 897,1.5,0.3,3.0,17.1,15.7,23.7,20.7,18.2,Topic 5,23.7
Document 898,1.9,1.5,43.9,0.3,2.7,0.2,47.6,2.1,Topic 6,47.6
Document 899,4.2,5.7,5.7,1.4,6.6,62.0,0.3,14.0,Topic 5,62.0
Document 900,31.1,10.8,11.3,4.5,6.7,6.0,27.6,2.0,Topic 0,31.1
Document 901,19.7,0.2,11.9,24.3,5.7,20.7,4.6,12.9,Topic 3,24.3
Document 902,23.9,2.0,21.4,2.4,0.1,23.5,0.9,25.8,Topic 7,25.8
Document 903,4.9,9.3,1.3,17.1,9.1,48.6,0.4,9.4,Topic 5,48.6
Document 904,22.9,13.9,5.0,14.3,8.4,23.4,7.9,4.0,Topic 5,23.4
Document 905,0.7,17.9,1.5,19.5,6.0,13.9,31.2,9.4,Topic 6,31.2
Document 906,3.0,4.9,4.6,13.6,5.1,20.3,26.5,21.9,Topic 6,26.5
Document 907,15.6,18.4,10.4,0.7,39.5,2.8,2.7,9.9,Topic 4,39.5
Document 908,31.2,3.9,8.2,8.4,12.5,8.9,6.7,20.2,Topic 0,31.2
Document 909,2.6,1.7,1.1,59.8,10.2,8.3,8.2,8.1,Topic 3,59.8
Document 910,2.8,24.3,8.1,24.6,12.0,3.6,0.7,23.9,Topic 3,24.6
Document 911,0.4,20.4,0.9,4.8,14.5,48.9,0.7,9.3,Topic 5,48.9
Document 912,3.3,26.8,18.4,14.6,3.7,1.0,0.1,32.1,Topic 7,32.1
Document 913,11.2,5.5,4.2,5.5,6.7,5.4,26.5,34.9,Topic 7,34.9
Document 914,3.7,3.5,0.5,4.3,0.1,16.9,12.3,58.7,Topic 7,58.7
Document 915,4.0,29.2,19.1,7.3,1.4,20.9,12.2,5.9,Topic 1,29.2
Document 916,65.4,0.2,21.7,3.3,2.6,0.2,3.5,3.3,Topic 0,65.4
Document 917,17.3,6.3,3.2,12.3,10.2,28.5,8.9,13.5,Topic 5,28.5
Document 918,0.5,14.0,6.7,0.4,18.0,8.2,51.1,1.1,Topic 6,51.1
Document 919,24.3,4.3,1.5,8.6,11.8,18.5,29.1,1.8,Topic 6,29.1
Document 920,0.7,4.3,6.5,54.4,0.4,10.9,3.2,19.6,Topic 3,54.4
Document 921,15.8,22.9,0.1,3.0,1.1,2.2,35.7,19.2,Topic 6,35.7
Document 922,0.1,10.8,0.1,52.4,5.5,0.4,9.7,21.0,Topic 3,52.4
Document 923,10.7,10.8,7.1,2.4,22.1,0.1,38.3,8.4,Topic 6,38.3
Document 924,11.7,6.4,4.7,22.4,1.9,0.5,3.4,49.1,Topic 7,49.1
Document 925,2.3,1.3,20.4,18.3,3.0,51.9,0.1,2.6,Topic 5,51.9
Document 926,0.1,3.2,0.6,12.8,26.4,20.2,1.5,35.1,Topic 7,35.1
Document 927,8.8,11.6,28.0,1.6,11.5,0.9,19.4,18.2,Topic 2,28.0
Document 928,0.1,16.7,0.1,58.0,4.7,8.4,3.5,8.4,Topic 3,58.0
Document 929,9.8,55.3,3.6,5.5,6.6,0.6,16.1,2.4,Topic 1,55.3
Document 930,0.4,1.2,4.1,40.2,6.7,25.2,2.8,19.4,Topic 3,40.2
Document 931,13.3,9.9,47.2,3.7,4.3,10.0,2.7,8.9,Topic 2,47.2
Document 932,0.3,2.0,2.8,37.3,1.4,2.4,2.7,51.1,Topic 7,51.1
Document 933,0.5,12.3,5.6,19.7,14.2,31.8,0.1,15.8,Topic 5,31.8
Document 934,39.1,3.4,18.5,0.8,13.9,18.9,4.2,1.2,Topic 0,39.1
Document 935,2.0,6.8,6.3,12.6,38.4,7.3,9.2,17.4,Topic 4,38.4
Document 936,1.8,33.2,10.8,20.0,12.6,6.6,10.2,4.9,Topic 1,33.2
Document 937,37.5,29.0,9.7,0.7,2.7,5.5,13.3,1.7,Topic 0,37.5
Document 938,2.4,33.2,11.6,16.0,8.9,3.0,11.8,13.2,Topic 1,33.2
Document 939,0.1,2.2,2.5,0.1,0.6,2.2,92.2,0.1,Topic 6,92.2
Document 940,1.8,17.6,0.5,0.7,7.4,3.7,48.3,20.0,Topic 6,48.3
Document 941,3.5,11.1,7.4,0.1,0.4,59.8,0.1,17.4,Topic 5,59.8
Document 942,9.1,5.3,4.8,15.2,1.0,50.8,3.0,10.7,Topic 5,50.8
Document 943,1.6,0.0,35.1,14.0,6.9,9.0,24.1,9.1,Topic 2,35.1
Document 944,11.8,3.6,24.2,12.8,7.7,26.8,2.4,10.6,Topic 5,26.8
Document 945,17.9,12.3,25.0,0.7,2.3,22.2,0.9,18.8,Topic 2,25.0
Document 946,12.6,7.1,16.6,4.8,5.7,0.4,12.8,40.1,Topic 7,40.1
Document 947,15.5,20.0,1.4,23.7,9.3,9.8,10.2,10.2,Topic 3,23.7
Document 948,5.8,41.6,15.4,7.1,12.8,2.8,1.3,13.3,Topic 1,41.6
Document 949,12.6,0.5,3.3,4.6,6.8,45.7,5.2,21.3,Topic 5,45.7
Document 950,0.2,6.3,8.9,15.0,5.4,9.8,2.6,51.8,Topic 7,51.8
Document 951,8.9,38.2,4.4,6.8,20.2,1.8,14.2,5.6,Topic 1,38.2
Document 952,12.9,21.4,6.0,36.5,5.1,8.8,4.0,5.3,Topic 3,36.5
Document 953,17.6,20.9,20.3,4.1,10.5,1.2,21.2,4.1,Topic 6,21.2
Document 954,1.4,5.9,0.9,2.7,12.3,69.9,5.8,1.0,Topic 5,69.9
Document 955,0.9,5.6,7.1,7.6,47.4,12.2,0.8,18.4,Topic 4,47.4
Document 956,0.6,3.3,6.2,30.3,3.6,32.1,13.7,10.2,Topic 5,32.1
Document 957,1.1,22.6,5.4,18.0,11.1,0.5,0.1,41.3,Topic 7,41.3
Document 958,28.8,0.9,4.5,20.7,23.8,4.0,3.4,13.9,Topic 0,28.8
Document 959,5.3,14.5,0.0,26.6,22.6,24.0,6.2,0.7,Topic 3,26.6
Document 960,17.7,6.4,2.6,17.9,3.3,3.4,11.4,37.3,Topic 7,37.3
Document 961,5.2,4.2,4.4,14.9,30.5,2.4,0.1,38.3,Topic 7,38.3
Document 962,18.3,4.8,1.0,21.2,14.6,8.2,4.7,27.3,Topic 7,27.3
Document 963,18.6,49.4,6.1,4.4,6.1,4.3,2.9,8.3,Topic 1,49.4
Document 964,0.8,8.9,4.5,17.3,2.1,51.0,2.1,13.4,Topic 5,51.0
Document 965,10.9,19.1,24.8,0.3,3.8,19.7,1.4,20.0,Topic 2,24.8
Document 966,14.7,18.7,3.7,16.3,21.3,0.6,18.2,6.5,Topic 4,21.3
Document 967,0.9,16.5,4.3,11.1,23.1,27.3,0.3,16.6,Topic 5,27.3
Document 968,3.2,0.1,16.1,4.5,0.2,3.1,72.0,1.0,Topic 6,72.0
Document 969,1.6,1.2,0.2,11.4,19.2,2.6,1.7,62.2,Topic 7,62.2
Document 970,36.2,11.9,11.9,7.4,0.1,5.6,19.9,6.9,Topic 0,36.2
Document 971,8.2,6.4,4.9,24.5,13.5,11.8,0.2,30.5,Topic 7,30.5
Document 972,56.8,10.3,1.9,3.9,11.6,1.0,0.6,13.9,Topic 0,56.8
Document 973,4.1,8.6,0.9,2.1,23.2,54.7,6.5,0.1,Topic 5,54.7
Document 974,7.8,2.2,6.7,33.8,4.6,37.6,5.8,1.4,Topic 5,37.6
Document 975,8.8,4.8,2.2,65.9,1.8,10.4,1.2,4.8,Topic 3,65.9
Document 976,8.8,10.5,16.3,4.9,5.5,31.4,7.3,15.2,Topic 5,31.4
Document 977,0.3,0.2,37.8,14.2,0.2,9.6,2.1,35.6,Topic 2,37.8
Document 978,0.3,6.1,0.2,64.1,4.4,13.8,0.4,10.7,Topic 3,64.1
Document 979,9.5,0.4,34.0,6.6,17.7,11.2,3.3,17.4,Topic 2,34.0
Document 980,5.5,4.2,13.5,26.6,9.3,18.0,1.3,21.5,Topic 3,26.6
Document 981,5.0,33.3,1.5,9.2,15.6,6.0,14.0,15.5,Topic 1,33.3
Document 982,33.5,6.4,20.8,16.5,11.0,3.5,1.3,7.0,Topic 0,33.5
Document 983,49.9,2.7,4.4,2.4,14.5,3.4,13.4,9.3,Topic 0,49.9
Document 984,18.8,0.8,38.3,5.1,7.5,15.3,5.7,8.3,Topic 2,38.3
Document 985,20.2,16.6,3.9,14.9,9.9,5.7,11.2,17.5,Topic 0,20.2
Document 986,3.0,0.1,5.8,17.3,6.7,3.5,1.8,61.8,Topic 7,61.8
Document 987,19.7,0.4,19.8,9.5,8.5,0.0,35.7,6.3,Topic 6,35.7
Document 988,47.0,11.2,2.1,0.3,9.7,7.9,2.2,19.5,Topic 0,47.0
Document 989,1.8,3.1,16.9,10.3,2.6,2.7,50.9,11.7,Topic 6,50.9
Document 990,1.1,13.3,3.9,21.6,6.2,39.1,0.2,14.6,Topic 5,39.1
Document 991,5.7,39.7,2.3,4.3,23.6,2.2,21.8,0.4,Topic 1,39.7
Document 992,3.9,53.2,10.1,5.3,10.0,1.4,3.6,12.5,Topic 1,53.2
Document 993,25.4,8.8,7.2,4.4,14.8,8.5,7.2,23.7,Topic 0,25.4
Document 994,1.0,5.6,5.3,47.3,8.1,1.6,8.8,22.3,Topic 3,47.3
Document 995,6.7,26.7,3.9,12.5,12.6,8.8,5.0,23.8,Topic 1,26.7
Document 996,4.4,3.8,6.8,2.9,2.3,4.9,71.4,3.5,Topic 6,71.4
Document 997,3.0,81.6,2.0,0.1,1.8,7.0,0.7,3.8,Topic 1,81.6
Document 998,5.6,1.1,0.9,6.9,23.5,7.8,42.8,11.4,Topic 6,42.8
Document 999,45.5,5.3,7.6,2.9,7.2,13.9,10.2,7.4,Topic 0,45.5
