,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,0.0,36.8,0.0,0.0,13.6,0.0,17.3,32.3,Topic 1,36.8
Document 888,0.0,19.9,0.0,8.2,23.0,0.0,13.3,35.7,Topic 7,35.7
Document 889,1.6,50.1,0.0,0.0,0.0,0.0,22.9,25.5,Topic 1,50.1
Document 890,0.0,0.0,28.0,0.0,0.0,0.0,25.4,46.6,Topic 7,46.6
Document 891,21.7,0.0,12.8,0.0,0.0,0.0,0.0,65.5,Topic 7,65.5
Document 892,6.9,0.0,0.0,0.0,0.0,0.0,4.7,88.3,Topic 7,88.3
Document 893,0.0,17.8,7.1,0.0,0.0,0.0,22.2,52.9,Topic 7,52.9
Document 894,8.5,11.2,0.0,0.0,0.0,0.0,11.0,69.3,Topic 7,69.3
Document 895,0.0,0.0,12.5,0.0,0.0,23.3,5.6,58.6,Topic 7,58.6
Document 896,28.3,8.9,0.0,0.0,0.0,0.0,0.0,62.8,Topic 7,62.8
Document 897,0.0,0.0,0.0,0.9,0.1,23.2,20.5,55.2,Topic 7,55.2
Document 898,0.0,49.6,0.6,0.0,0.1,11.1,27.4,11.1,Topic 1,49.6
Document 899,5.8,0.0,0.0,0.0,0.0,45.5,0.0,48.7,Topic 7,48.7
Document 900,0.0,13.2,0.0,0.0,0.0,29.4,0.0,57.3,Topic 7,57.3
Document 901,0.0,0.0,7.7,0.0,0.7,19.9,12.4,59.2,Topic 7,59.2
Document 902,0.0,0.0,0.0,0.0,24.4,0.0,0.0,75.6,Topic 7,75.6
Document 903,22.6,0.0,0.0,0.0,0.0,26.3,0.0,51.1,Topic 7,51.1
Document 904,0.0,0.0,14.8,5.3,0.0,29.1,2.6,48.1,Topic 7,48.1
Document 905,0.0,23.6,8.2,19.3,0.0,13.1,0.0,35.7,Topic 7,35.7
Document 906,27.6,0.0,0.0,0.0,12.6,0.0,18.6,41.2,Topic 7,41.2
Document 907,0.0,0.0,0.0,8.3,17.5,0.0,24.0,50.2,Topic 7,50.2
Document 908,0.0,13.7,28.5,0.0,5.0,0.0,0.0,52.8,Topic 7,52.8
Document 909,4.5,15.8,0.0,0.0,0.0,0.0,0.0,79.6,Topic 7,79.6
Document 910,0.0,0.0,0.0,0.0,31.9,0.0,0.0,68.1,Topic 7,68.1
Document 911,0.0,0.0,0.0,16.3,0.0,37.1,0.0,46.6,Topic 7,46.6
Document 912,0.0,0.0,0.0,53.7,0.0,0.0,0.0,46.3,Topic 3,53.7
Document 913,0.0,15.5,0.0,0.0,5.8,0.0,45.3,33.4,Topic 6,45.3
Document 914,0.0,73.1,0.0,0.0,0.0,0.0,0.0,26.9,Topic 1,73.1
Document 915,0.0,0.0,0.0,26.3,0.0,23.8,11.9,38.0,Topic 7,38.0
Document 916,0.0,0.0,63.4,17.3,0.0,0.0,0.0,19.3,Topic 2,63.4
Document 917,24.1,0.1,0.0,0.0,0.0,24.1,0.9,50.8,Topic 7,50.8
Document 918,2.5,70.5,0.0,0.0,0.0,0.7,0.0,26.2,Topic 1,70.5
Document 919,0.0,23.5,0.0,24.9,6.4,22.0,0.0,23.1,Topic 3,24.9
Document 920,6.9,0.0,0.0,29.7,0.0,0.0,0.5,62.9,Topic 7,62.9
Document 921,0.0,45.1,16.6,0.0,0.0,1.9,0.0,36.3,Topic 1,45.1
Document 922,0.0,19.7,0.0,0.0,0.0,0.0,0.0,80.3,Topic 7,80.3
Document 923,0.0,34.7,15.7,0.0,0.0,0.0,0.0,49.5,Topic 7,49.5
Document 924,0.0,0.0,27.2,0.0,0.0,0.0,0.0,72.8,Topic 7,72.8
Document 925,0.0,0.4,5.4,0.0,0.0,78.4,0.0,15.8,Topic 5,78.4
Document 926,2.5,0.0,0.0,0.0,8.4,12.0,0.0,77.1,Topic 7,77.1
Document 927,0.0,21.3,0.0,28.9,9.2,3.1,0.0,37.5,Topic 7,37.5
Document 928,0.0,50.3,0.0,0.0,0.0,0.0,10.0,39.6,Topic 1,50.3
Document 929,0.0,35.3,1.6,0.0,0.0,0.0,0.0,63.1,Topic 7,63.1
Document 930,29.7,0.0,0.0,0.0,0.0,0.0,0.0,70.3,Topic 7,70.3
Document 931,0.0,0.0,17.9,34.3,6.4,0.0,0.0,41.2,Topic 7,41.2
Document 932,0.0,0.0,0.0,0.0,28.9,0.0,0.0,71.1,Topic 7,71.1
Document 933,4.1,0.0,0.0,0.0,0.0,21.4,0.0,74.5,Topic 7,74.5
Document 934,0.2,0.1,50.0,0.0,0.0,14.3,0.0,35.3,Topic 2,50.0
Document 935,0.0,0.0,0.0,14.7,0.0,0.0,12.2,73.1,Topic 7,73.1
Document 936,0.0,0.0,0.0,0.0,0.0,0.0,34.1,65.9,Topic 7,65.9
Document 937,0.0,42.0,0.0,0.0,0.0,8.5,0.0,49.5,Topic 7,49.5
Document 938,4.9,0.0,0.0,22.2,0.0,0.0,16.6,56.3,Topic 7,56.3
Document 939,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Topic 1,100.0
Document 940,0.0,16.5,0.0,0.0,38.3,2.6,0.0,42.6,Topic 7,42.6
Document 941,46.1,0.0,0.0,14.3,0.0,18.9,0.0,20.7,Topic 0,46.1
Document 942,0.0,0.0,0.0,0.0,0.0,53.2,0.0,46.7,Topic 5,53.2
Document 943,1.9,44.6,0.0,0.0,0.0,0.0,0.0,53.4,Topic 7,53.4
Document 944,45.9,0.0,0.0,0.0,0.0,7.9,0.0,46.2,Topic 7,46.2
Document 945,8.4,0.0,5.4,42.7,0.0,0.0,0.0,43.5,Topic 7,43.5
Document 946,5.7,0.0,7.2,0.0,10.0,0.0,31.8,45.2,Topic 7,45.2
Document 947,0.0,0.0,0.3,0.0,0.0,0.0,32.9,66.8,Topic 7,66.8
Document 948,10.6,1.6,0.0,0.0,0.0,0.0,37.5,50.3,Topic 7,50.3
Document 949,26.9,0.0,0.0,0.0,0.0,16.1,0.0,56.9,Topic 7,56.9
Document 950,0.0,0.0,0.0,0.0,0.0,26.1,0.0,73.8,Topic 7,73.8
Document 951,0.0,29.6,11.0,16.2,6.4,6.5,0.0,30.2,Topic 7,30.2
Document 952,0.0,0.0,14.9,0.0,0.0,30.2,6.2,48.7,Topic 7,48.7
Document 953,0.0,4.8,0.0,0.0,0.0,0.0,38.6,56.5,Topic 7,56.5
Document 954,22.6,0.0,0.0,0.0,0.0,47.8,0.0,29.6,Topic 5,47.8
Document 955,18.6,0.0,0.0,0.0,0.0,0.0,19.5,61.9,Topic 7,61.9
Document 956,9.5,4.3,0.0,0.0,0.0,37.1,0.0,49.1,Topic 7,49.1
Document 957,0.0,0.0,0.0,27.2,0.0,0.0,0.0,72.8,Topic 7,72.8
Document 958,14.7,0.0,0.0,0.0,10.5,0.0,14.1,60.6,Topic 7,60.6
Document 959,0.0,0.0,0.0,0.0,0.0,28.7,0.0,71.2,Topic 7,71.2
Document 960,0.0,0.0,11.1,0.0,0.0,0.0,25.1,63.7,Topic 7,63.7
Document 961,0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,Topic 7,75.0
Document 962,0.0,0.0,0.0,29.5,0.0,2.3,0.0,68.1,Topic 7,68.1
Document 963,0.0,14.0,39.6,6.2,0.0,0.0,0.0,40.1,Topic 7,40.1
Document 964,24.9,0.0,0.0,0.0,0.0,30.4,0.0,44.7,Topic 7,44.7
Document 965,26.9,0.0,0.2,0.0,0.0,0.0,27.2,45.7,Topic 7,45.7
Document 966,0.0,0.0,17.2,1.4,0.0,0.0,29.9,51.4,Topic 7,51.4
Document 967,48.7,0.0,0.0,0.0,0.0,0.0,9.4,41.8,Topic 0,48.7
Document 968,0.0,76.0,0.0,0.0,24.0,0.0,0.0,0.0,Topic 1,76.0
Document 969,0.0,0.0,0.0,0.0,0.0,5.1,0.0,94.9,Topic 7,94.9
Document 970,0.0,0.0,67.6,0.0,0.0,0.0,0.0,32.3,Topic 2,67.6
Document 971,0.0,0.0,11.2,0.0,0.0,0.0,0.0,88.8,Topic 7,88.8
Document 972,0.0,0.0,55.6,0.1,0.0,5.8,0.0,38.5,Topic 2,55.6
Document 973,0.0,0.0,3.9,0.0,0.0,74.9,0.0,21.2,Topic 5,74.9
Document 974,0.0,0.0,0.0,0.0,6.5,49.9,0.0,43.6,Topic 5,49.9
Document 975,8.7,0.0,7.4,0.0,23.5,0.0,0.0,60.4,Topic 7,60.4
Document 976,27.4,11.5,12.9,0.0,0.0,5.8,0.0,42.4,Topic 7,42.4
Document 977,40.4,11.2,0.0,0.0,0.0,0.0,0.0,48.4,Topic 7,48.4
Document 978,9.4,0.0,0.0,0.0,0.0,0.0,0.0,90.6,Topic 7,90.6
Document 979,0.0,0.0,10.0,0.0,16.3,0.0,17.8,55.8,Topic 7,55.8
Document 980,0.0,0.0,0.0,24.0,0.0,12.7,0.0,63.2,Topic 7,63.2
Document 981,0.0,5.4,0.0,30.1,18.2,0.0,0.0,46.2,Topic 7,46.2
Document 982,4.1,31.4,28.9,0.0,0.0,0.0,0.0,35.6,Topic 7,35.6
Document 983,0.0,11.6,0.0,0.0,27.8,17.4,8.4,34.8,Topic 7,34.8
Document 984,8.1,0.1,16.6,0.0,0.0,17.2,21.0,37.0,Topic 7,37.0
Document 985,0.0,0.0,13.8,22.8,0.0,0.0,0.0,63.4,Topic 7,63.4
Document 986,0.0,0.0,0.0,0.0,0.0,12.4,0.0,87.6,Topic 7,87.6
Document 987,6.4,46.1,9.0,0.0,0.0,0.0,0.0,38.4,Topic 1,46.1
Document 988,0.0,0.0,28.8,0.0,0.0,0.0,0.0,71.1,Topic 7,71.1
Document 989,0.0,52.8,0.1,8.3,0.0,0.0,0.0,38.8,Topic 1,52.8
Document 990,40.9,0.0,0.0,0.0,0.0,1.9,0.0,57.1,Topic 7,57.1
Document 991,0.0,0.0,0.0,49.1,0.0,0.0,25.6,25.3,Topic 3,49.1
Document 992,37.4,5.2,0.0,7.8,0.0,0.0,5.1,44.5,Topic 7,44.5
Document 993,0.0,0.0,0.0,21.5,1.0,0.0,0.0,77.5,Topic 7,77.5
Document 994,0.0,10.1,0.0,0.0,32.3,0.0,0.0,57.7,Topic 7,57.7
Document 995,9.3,0.6,0.0,0.0,0.0,0.0,20.3,69.8,Topic 7,69.8
Document 996,3.5,66.2,0.0,0.0,12.4,5.8,0.0,12.2,Topic 1,66.2
Document 997,0.0,0.0,0.0,67.4,0.0,0.0,0.0,32.5,Topic 3,67.4
Document 998,0.0,37.2,0.0,0.0,0.0,10.7,0.0,52.1,Topic 7,52.1
Document 999,0.0,0.0,3.3,0.0,0.0,18.3,42.9,35.4,Topic 6,42.9
