,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,16.7,0.0,0.1,0.0,0.0,14.7,31.2,37.3,Topic 7,37.3
Document 888,0.0,13.1,0.0,31.2,0.0,0.0,14.0,41.7,Topic 7,41.7
Document 889,0.0,16.6,0.1,1.5,0.0,0.0,57.5,24.4,Topic 6,57.5
Document 890,41.6,0.0,0.0,15.0,0.0,0.0,0.0,43.3,Topic 7,43.3
Document 891,0.0,0.0,24.2,10.1,0.0,0.0,0.0,65.7,Topic 7,65.7
Document 892,0.0,0.0,0.0,0.0,0.0,0.0,16.2,83.8,Topic 7,83.8
Document 893,8.6,0.0,0.0,0.0,0.0,0.0,26.7,64.7,Topic 7,64.7
Document 894,0.0,0.0,12.3,0.0,0.0,0.0,17.2,70.5,Topic 7,70.5
Document 895,0.0,0.0,0.0,26.5,0.0,0.0,19.6,53.8,Topic 7,53.8
Document 896,0.0,0.0,0.2,0.0,0.0,33.7,5.1,61.0,Topic 7,61.0
Document 897,0.0,31.4,0.0,0.0,0.0,12.5,0.0,56.1,Topic 7,56.1
Document 898,0.0,0.0,0.0,15.2,18.1,0.0,50.6,16.0,Topic 6,50.6
Document 899,0.0,0.0,12.9,0.0,0.0,36.1,0.0,51.0,Topic 7,51.0
Document 900,0.0,29.0,0.0,0.0,0.0,0.0,22.0,48.9,Topic 7,48.9
Document 901,0.0,0.0,12.4,0.0,0.0,29.4,0.0,58.2,Topic 7,58.2
Document 902,0.0,0.0,0.0,52.2,0.0,0.1,0.0,47.7,Topic 3,52.2
Document 903,5.9,0.0,10.2,0.0,0.0,38.3,0.0,45.6,Topic 7,45.6
Document 904,20.8,0.0,0.0,0.0,0.0,15.8,14.8,48.6,Topic 7,48.6
Document 905,0.0,0.0,0.0,20.3,5.9,11.0,23.6,39.2,Topic 7,39.2
Document 906,13.1,2.3,0.0,0.0,0.0,15.6,29.1,39.9,Topic 7,39.9
Document 907,21.1,0.0,0.0,22.4,10.2,0.1,0.3,46.0,Topic 7,46.0
Document 908,23.7,20.5,0.0,0.0,0.0,0.0,0.0,55.8,Topic 7,55.8
Document 909,7.4,0.0,0.0,0.0,0.0,0.0,0.0,92.6,Topic 7,92.6
Document 910,0.0,0.0,0.0,0.0,24.6,0.0,0.0,75.4,Topic 7,75.4
Document 911,0.0,0.0,0.0,0.0,0.0,44.7,0.1,55.2,Topic 7,55.2
Document 912,57.4,0.0,0.0,0.0,0.0,0.0,0.0,42.6,Topic 0,57.4
Document 913,0.0,0.0,0.0,0.0,28.2,0.0,37.0,34.7,Topic 6,37.0
Document 914,0.0,74.1,0.0,0.0,0.0,0.0,0.0,25.9,Topic 1,74.1
Document 915,0.0,3.5,20.3,2.6,17.7,12.7,10.4,32.9,Topic 7,32.9
Document 916,62.3,0.0,0.0,0.0,0.0,0.0,0.0,37.7,Topic 0,62.3
Document 917,0.0,0.1,0.1,0.0,0.0,40.3,0.0,59.5,Topic 7,59.5
Document 918,0.0,1.9,0.0,0.0,0.0,0.1,64.7,33.3,Topic 6,64.7
Document 919,0.0,18.2,0.0,0.0,0.0,16.7,23.3,41.8,Topic 7,41.8
Document 920,0.0,0.0,13.4,29.7,0.0,0.0,0.0,56.8,Topic 7,56.8
Document 921,0.1,42.2,0.0,0.0,0.0,0.1,22.5,35.0,Topic 1,42.2
Document 922,0.0,0.0,0.0,0.0,12.1,0.0,9.6,78.3,Topic 7,78.3
Document 923,0.0,0.0,0.0,33.4,0.0,0.0,21.9,44.7,Topic 7,44.7
Document 924,26.7,0.0,0.0,0.0,0.0,0.0,0.0,73.3,Topic 7,73.3
Document 925,0.0,0.0,14.2,0.0,0.0,85.7,0.0,0.0,Topic 5,85.7
Document 926,0.0,0.0,0.0,0.0,0.0,24.7,0.0,75.2,Topic 7,75.2
Document 927,0.0,0.0,0.0,34.9,6.4,0.0,15.7,42.9,Topic 7,42.9
Document 928,0.0,1.5,0.7,0.0,57.6,0.0,0.0,40.2,Topic 4,57.6
Document 929,0.0,0.0,0.0,0.0,0.0,0.0,47.4,52.6,Topic 7,52.6
Document 930,0.0,0.0,18.2,0.0,0.0,0.0,0.0,81.8,Topic 7,81.8
Document 931,0.0,0.0,0.0,47.7,0.0,0.0,0.1,52.2,Topic 7,52.2
Document 932,0.0,30.3,0.0,7.0,3.5,0.0,0.0,59.2,Topic 7,59.2
Document 933,0.0,0.0,0.0,0.0,0.0,48.8,0.0,51.2,Topic 7,51.2
Document 934,63.1,0.0,0.0,0.0,0.0,0.1,0.1,36.7,Topic 0,63.1
Document 935,0.0,0.0,17.8,6.6,0.0,0.0,7.8,67.8,Topic 7,67.8
Document 936,0.0,0.0,0.0,32.5,0.0,0.0,7.5,60.0,Topic 7,60.0
Document 937,0.0,0.0,0.0,14.7,0.0,0.0,54.6,30.6,Topic 6,54.6
Document 938,0.0,0.0,0.0,0.0,22.3,0.0,20.1,57.6,Topic 7,57.6
Document 939,0.0,0.0,0.0,0.0,0.0,5.6,94.4,0.0,Topic 6,94.4
Document 940,0.0,0.0,0.0,35.1,0.0,9.4,9.8,45.7,Topic 7,45.7
Document 941,0.0,0.0,0.0,0.0,0.0,65.7,0.0,34.2,Topic 5,65.7
Document 942,0.0,0.0,0.0,0.0,0.0,44.3,0.0,55.7,Topic 7,55.7
Document 943,0.0,0.1,0.2,0.0,0.0,36.7,15.4,47.6,Topic 7,47.6
Document 944,0.0,0.0,24.5,0.0,0.0,28.6,0.0,46.9,Topic 7,46.9
Document 945,9.9,0.0,11.0,34.5,0.0,2.1,0.0,42.4,Topic 7,42.4
Document 946,0.0,14.7,0.0,0.0,17.3,0.0,15.6,52.5,Topic 7,52.5
Document 947,40.4,0.0,0.0,0.0,0.0,0.0,0.0,59.6,Topic 7,59.6
Document 948,0.0,0.0,7.9,17.3,0.0,0.0,21.1,53.7,Topic 7,53.7
Document 949,12.2,0.0,0.0,0.0,6.2,30.4,0.0,51.2,Topic 7,51.2
Document 950,0.0,20.5,0.0,0.0,0.0,0.0,0.0,79.4,Topic 7,79.4
Document 951,17.2,4.5,0.0,29.2,0.0,0.0,13.2,35.9,Topic 7,35.9
Document 952,0.0,0.0,0.0,0.0,56.3,0.0,0.0,43.7,Topic 4,56.3
Document 953,3.9,0.0,14.8,0.0,15.2,0.0,22.6,43.4,Topic 7,43.4
Document 954,0.0,0.0,0.0,0.0,0.0,61.7,0.0,38.3,Topic 5,61.7
Document 955,0.0,0.0,43.4,0.0,0.0,0.0,0.0,56.6,Topic 7,56.6
Document 956,0.0,0.0,0.0,0.0,0.0,30.9,14.7,54.4,Topic 7,54.4
Document 957,0.0,0.0,0.0,0.0,25.7,0.0,0.0,74.2,Topic 7,74.2
Document 958,0.0,0.0,8.3,0.0,36.1,0.0,0.0,55.6,Topic 7,55.6
Document 959,3.8,0.0,0.0,0.0,10.9,22.6,0.3,62.4,Topic 7,62.4
Document 960,24.1,1.9,5.2,0.0,0.0,0.0,8.4,60.3,Topic 7,60.3
Document 961,0.0,0.0,0.0,0.0,29.8,0.0,0.0,70.2,Topic 7,70.2
Document 962,17.1,0.0,0.0,0.0,0.0,9.4,1.8,71.6,Topic 7,71.6
Document 963,0.0,0.0,0.0,25.1,18.1,0.0,9.7,47.1,Topic 7,47.1
Document 964,0.0,0.0,26.8,0.0,3.6,26.4,0.0,43.2,Topic 7,43.2
Document 965,0.0,0.0,50.2,0.0,0.0,5.9,0.0,43.9,Topic 2,50.2
Document 966,31.7,0.0,0.0,0.0,0.0,0.0,19.0,49.2,Topic 7,49.2
Document 967,0.0,0.0,20.3,0.0,0.0,33.2,0.0,46.5,Topic 7,46.5
Document 968,0.0,67.2,0.0,0.0,0.0,0.0,32.8,0.0,Topic 1,67.2
Document 969,0.0,0.0,0.0,0.0,0.0,5.8,0.0,94.2,Topic 7,94.2
Document 970,13.0,73.8,0.0,0.0,0.0,0.1,0.0,13.1,Topic 1,73.8
Document 971,0.0,0.0,0.0,0.0,10.3,0.0,0.0,89.6,Topic 7,89.6
Document 972,29.0,0.0,0.0,7.8,18.5,0.0,0.0,44.7,Topic 7,44.7
Document 973,0.0,0.0,15.6,15.3,0.0,49.2,0.0,19.9,Topic 5,49.2
Document 974,0.0,0.0,26.0,0.0,0.0,21.2,0.0,52.7,Topic 7,52.7
Document 975,0.0,37.0,0.0,0.0,0.0,3.0,0.0,59.9,Topic 7,59.9
Document 976,0.0,18.1,19.6,0.0,0.0,25.9,0.1,36.4,Topic 7,36.4
Document 977,0.0,0.0,36.0,0.0,10.3,0.0,5.5,48.1,Topic 7,48.1
Document 978,0.0,0.0,7.4,0.0,0.0,0.0,0.0,92.6,Topic 7,92.6
Document 979,0.0,6.4,19.8,22.0,0.0,0.0,0.0,51.8,Topic 7,51.8
Document 980,12.8,0.0,0.0,17.1,0.0,12.5,1.2,56.3,Topic 7,56.3
Document 981,0.0,41.8,0.0,0.0,10.7,0.0,0.0,47.5,Topic 7,47.5
Document 982,0.2,0.0,36.1,0.0,32.6,0.0,0.0,31.1,Topic 2,36.1
Document 983,3.0,52.7,0.0,0.0,0.0,0.1,14.1,30.0,Topic 1,52.7
Document 984,0.0,11.0,27.8,12.3,0.0,6.4,9.9,32.5,Topic 7,32.5
Document 985,20.7,0.0,0.0,0.0,0.0,0.0,6.3,73.0,Topic 7,73.0
Document 986,0.0,0.0,0.0,0.0,0.0,13.1,0.0,86.9,Topic 7,86.9
Document 987,0.0,38.4,8.2,0.0,2.5,0.0,13.7,37.3,Topic 1,38.4
Document 988,0.0,21.0,0.0,0.0,0.0,0.0,0.0,78.9,Topic 7,78.9
Document 989,0.0,18.9,8.5,0.0,0.0,0.0,43.9,28.7,Topic 6,43.9
Document 990,0.0,0.0,0.0,0.0,0.0,43.0,0.0,57.0,Topic 7,57.0
Document 991,0.0,0.0,0.0,18.5,10.6,0.0,41.5,29.4,Topic 6,41.5
Document 992,42.3,0.0,0.5,3.2,0.0,4.8,6.6,42.6,Topic 7,42.6
Document 993,0.0,19.1,2.5,0.0,7.8,0.0,0.0,70.7,Topic 7,70.7
Document 994,0.0,28.5,0.0,0.3,0.0,0.9,0.0,70.2,Topic 7,70.2
Document 995,15.1,0.0,10.9,0.0,0.0,12.7,0.1,61.2,Topic 7,61.2
Document 996,0.0,53.3,4.2,9.3,0.0,0.0,20.1,12.9,Topic 1,53.3
Document 997,0.0,0.0,0.1,0.0,0.0,0.0,65.6,34.2,Topic 6,65.6
Document 998,0.0,0.0,0.0,0.0,0.0,0.0,44.1,55.9,Topic 7,55.9
Document 999,0.0,0.0,10.5,0.0,31.1,5.8,7.8,44.8,Topic 7,44.8
