,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,24.9,14.1,1.3,0.1,6.9,13.0,35.2,4.3,Topic 6,35.2
Document 888,11.9,6.8,9.5,7.5,35.1,5.9,11.4,11.9,Topic 4,35.1
Document 889,4.7,8.4,10.3,2.5,16.9,3.3,50.5,3.4,Topic 6,50.5
Document 890,19.3,17.0,1.4,34.0,3.7,11.7,0.1,12.8,Topic 3,34.0
Document 891,9.9,15.0,0.5,11.5,37.4,11.3,2.6,11.7,Topic 4,37.4
Document 892,10.1,5.7,0.1,1.3,60.6,0.7,15.3,6.3,Topic 4,60.6
Document 893,11.5,18.2,6.2,2.4,9.8,2.1,32.8,17.0,Topic 6,32.8
Document 894,4.7,15.5,10.6,0.5,16.9,2.5,16.1,33.2,Topic 7,33.2
Document 895,0.4,38.1,10.9,6.3,17.3,7.3,5.1,14.8,Topic 1,38.1
Document 896,3.9,27.8,1.7,0.4,34.4,12.3,3.2,16.3,Topic 4,34.4
Document 897,0.5,18.7,9.8,15.4,2.8,15.5,12.9,24.5,Topic 7,24.5
Document 898,5.5,0.1,4.2,27.9,1.9,0.9,58.5,1.1,Topic 6,58.5
Document 899,2.9,9.2,9.4,6.0,11.3,58.2,1.2,1.9,Topic 5,58.2
Document 900,21.6,4.0,15.1,12.1,0.3,7.0,28.7,11.3,Topic 6,28.7
Document 901,4.8,2.1,5.6,12.6,6.7,23.6,6.7,37.9,Topic 7,37.9
Document 902,36.5,4.1,15.6,2.5,27.3,6.7,1.6,5.7,Topic 0,36.5
Document 903,2.7,8.9,13.7,6.3,1.9,45.2,0.1,21.2,Topic 5,45.2
Document 904,1.7,13.5,0.4,19.7,12.5,25.3,3.1,23.8,Topic 5,25.3
Document 905,0.6,0.5,22.7,0.2,11.9,9.7,35.1,19.3,Topic 6,35.1
Document 906,7.3,8.6,10.5,3.1,9.9,19.0,19.3,22.3,Topic 7,22.3
Document 907,11.4,19.9,9.0,6.2,40.0,2.8,3.0,7.7,Topic 4,40.0
Document 908,12.9,0.7,13.4,25.5,7.9,8.2,9.7,21.6,Topic 3,25.5
Document 909,4.0,5.8,1.0,0.9,19.0,14.2,7.7,47.3,Topic 7,47.3
Document 910,14.5,7.0,17.4,6.5,16.4,3.0,0.7,34.6,Topic 7,34.6
Document 911,3.8,12.3,8.8,0.8,0.9,54.0,8.0,11.4,Topic 5,54.0
Document 912,62.3,3.7,0.3,12.8,0.1,3.4,0.1,17.3,Topic 0,62.3
Document 913,46.6,11.7,0.1,2.7,0.1,3.2,24.4,11.3,Topic 0,46.6
Document 914,3.6,6.9,3.5,2.0,16.4,21.0,10.1,36.6,Topic 7,36.6
Document 915,2.0,24.3,27.3,3.7,0.3,22.7,15.7,4.0,Topic 2,27.3
Document 916,11.9,0.2,20.0,58.6,3.0,2.2,3.0,1.0,Topic 3,58.6
Document 917,3.9,8.7,18.8,0.2,11.8,48.0,3.0,5.6,Topic 5,48.0
Document 918,2.6,14.1,5.7,0.2,4.3,8.2,59.3,5.7,Topic 6,59.3
Document 919,3.2,10.1,3.0,8.1,17.4,24.2,32.1,2.0,Topic 6,32.1
Document 920,0.3,0.5,11.7,15.9,11.3,13.6,6.4,40.3,Topic 7,40.3
Document 921,14.6,4.1,29.8,18.9,1.1,0.7,25.3,5.5,Topic 2,29.8
Document 922,5.5,9.9,0.8,0.1,30.3,3.8,8.4,41.3,Topic 7,41.3
Document 923,5.0,41.1,0.3,7.1,12.4,0.1,28.9,5.1,Topic 1,41.1
Document 924,18.5,6.0,10.3,6.4,1.1,0.3,1.7,55.7,Topic 7,55.7
Document 925,0.3,4.5,0.1,9.1,0.8,49.3,15.0,20.9,Topic 5,49.3
Document 926,5.0,0.3,12.1,1.4,18.5,22.3,3.4,36.9,Topic 7,36.9
Document 927,13.5,10.5,13.9,10.4,17.1,2.8,18.0,13.9,Topic 6,18.0
Document 928,23.2,0.1,5.0,10.0,5.0,1.0,26.5,29.3,Topic 7,29.3
Document 929,3.1,63.2,0.7,4.3,2.5,3.8,13.7,8.6,Topic 1,63.2
Document 930,0.1,6.5,4.6,0.4,19.7,12.0,3.3,53.3,Topic 7,53.3
Document 931,4.7,0.2,4.9,59.1,0.5,2.5,21.7,6.3,Topic 3,59.1
Document 932,1.1,0.4,18.8,2.7,2.2,5.1,7.4,62.3,Topic 7,62.3
Document 933,28.5,8.0,11.1,3.1,8.7,20.8,0.2,19.6,Topic 0,28.5
Document 934,8.4,0.3,9.9,44.6,9.0,20.2,7.4,0.2,Topic 3,44.6
Document 935,22.3,27.7,0.4,1.4,23.6,3.7,7.0,13.8,Topic 1,27.7
Document 936,22.5,3.0,24.8,4.9,14.2,4.0,17.6,9.1,Topic 2,24.8
Document 937,6.4,30.6,21.2,18.9,2.2,3.2,16.6,0.9,Topic 1,30.6
Document 938,13.7,20.4,19.0,9.2,2.4,3.8,11.9,19.5,Topic 1,20.4
Document 939,2.3,7.4,3.2,0.2,0.5,0.7,83.9,1.9,Topic 6,83.9
Document 940,28.2,11.1,11.9,5.2,8.5,11.4,19.1,4.7,Topic 0,28.2
Document 941,7.5,14.8,4.6,3.7,2.6,56.6,8.0,2.3,Topic 5,56.6
Document 942,2.5,6.8,28.6,5.2,0.1,37.1,2.8,16.9,Topic 5,37.1
Document 943,0.4,0.0,10.5,10.8,6.1,20.3,30.9,21.0,Topic 6,30.9
Document 944,6.9,4.3,8.8,7.6,26.7,33.0,3.8,8.9,Topic 5,33.0
Document 945,14.0,10.8,15.7,23.5,6.5,12.7,3.9,12.8,Topic 3,23.5
Document 946,10.7,4.0,29.3,14.7,16.0,11.8,5.0,8.5,Topic 2,29.3
Document 947,9.7,0.1,0.1,11.3,74.7,0.1,1.5,2.6,Topic 4,74.7
Document 948,21.1,16.7,18.0,1.1,13.1,3.0,14.8,12.1,Topic 0,21.1
Document 949,3.4,1.6,23.9,10.9,7.9,36.0,3.7,12.5,Topic 5,36.0
Document 950,8.5,6.1,10.9,4.5,6.8,13.7,0.3,49.1,Topic 7,49.1
Document 951,4.5,41.0,11.7,6.0,16.3,3.1,9.5,7.9,Topic 1,41.0
Document 952,26.6,20.2,7.7,1.9,0.2,15.1,0.2,28.1,Topic 7,28.1
Document 953,2.8,36.6,12.6,15.5,6.9,5.2,16.6,3.7,Topic 1,36.6
Document 954,0.7,2.9,3.9,0.6,11.0,70.8,5.4,4.8,Topic 5,70.8
Document 955,5.3,4.6,40.7,0.8,16.3,15.5,1.3,15.4,Topic 2,40.7
Document 956,0.6,1.5,11.6,10.8,17.2,28.3,9.9,20.0,Topic 5,28.3
Document 957,31.4,1.9,36.2,0.1,0.2,2.3,0.1,27.8,Topic 2,36.2
Document 958,7.5,5.5,2.1,16.3,29.2,7.6,3.1,28.7,Topic 4,29.2
Document 959,2.5,18.3,6.2,0.0,30.1,16.6,5.7,20.6,Topic 4,30.1
Document 960,6.0,5.3,8.0,9.2,21.2,6.3,14.9,29.0,Topic 7,29.0
Document 961,3.9,22.7,29.4,0.2,8.2,5.2,0.2,30.2,Topic 7,30.2
Document 962,12.3,2.6,8.2,4.7,31.6,4.5,8.8,27.3,Topic 4,31.6
Document 963,28.5,8.4,17.9,26.0,6.3,2.2,3.3,7.4,Topic 0,28.5
Document 964,3.0,4.0,10.4,3.0,10.6,48.3,2.1,18.6,Topic 5,48.3
Document 965,10.3,6.6,24.9,8.3,19.3,28.3,1.6,0.7,Topic 5,28.3
Document 966,7.2,22.0,11.4,9.2,8.4,3.5,19.0,19.4,Topic 1,22.0
Document 967,6.4,16.7,6.9,1.7,11.4,41.4,0.1,15.2,Topic 5,41.4
Document 968,1.5,0.0,0.2,6.0,2.1,0.5,85.0,4.6,Topic 6,85.0
Document 969,6.3,0.2,45.5,1.7,7.9,3.4,1.3,33.7,Topic 2,45.5
Document 970,12.2,4.2,0.1,39.9,0.1,16.6,8.0,18.9,Topic 3,39.9
Document 971,14.1,13.7,24.4,10.7,4.1,4.9,0.6,27.5,Topic 7,27.5
Document 972,5.7,8.1,20.0,48.7,0.8,10.7,0.3,5.7,Topic 3,48.7
Document 973,7.6,4.1,10.7,14.8,1.9,55.2,5.3,0.3,Topic 5,55.2
Document 974,7.0,0.1,17.7,1.8,6.6,35.4,3.4,28.0,Topic 5,35.4
Document 975,0.0,7.3,13.2,11.4,16.4,8.5,0.1,43.0,Topic 7,43.0
Document 976,9.4,2.8,5.0,14.0,11.8,30.8,18.6,7.5,Topic 5,30.8
Document 977,5.7,1.9,8.2,6.7,9.7,31.7,4.2,31.9,Topic 7,31.9
Document 978,0.3,9.9,0.0,0.3,20.4,16.5,0.6,51.9,Topic 7,51.9
Document 979,15.4,0.3,2.6,31.6,19.5,10.2,6.9,13.5,Topic 3,31.6
Document 980,7.2,13.1,7.3,8.8,12.9,17.5,1.3,31.9,Topic 7,31.9
Document 981,10.4,32.2,19.1,0.8,12.1,6.7,4.4,14.4,Topic 1,32.2
Document 982,31.4,8.2,5.0,13.0,25.7,7.7,0.5,8.3,Topic 0,31.4
Document 983,29.9,4.9,6.8,3.8,10.3,5.2,31.1,8.0,Topic 6,31.1
Document 984,20.8,1.1,10.8,25.8,8.7,18.2,8.6,5.9,Topic 3,25.8
Document 985,28.8,13.1,22.1,0.7,1.0,5.4,9.9,19.0,Topic 0,28.8
Document 986,17.2,4.0,21.2,6.5,4.4,0.4,1.8,44.5,Topic 7,44.5
Document 987,27.9,0.2,3.9,15.4,8.4,0.4,33.5,10.3,Topic 6,33.5
Document 988,36.6,1.5,7.6,17.9,17.2,12.1,1.0,6.1,Topic 0,36.6
Document 989,2.4,3.3,2.6,13.5,14.9,6.1,50.6,6.5,Topic 6,50.6
Document 990,20.2,1.3,0.1,5.8,2.3,36.8,1.3,32.1,Topic 5,36.8
Document 991,12.7,22.1,5.9,4.5,16.8,0.8,35.5,1.7,Topic 6,35.5
Document 992,50.9,10.8,14.5,2.0,9.8,2.5,2.1,7.3,Topic 0,50.9
Document 993,11.3,14.7,7.6,18.4,12.4,11.0,8.9,15.7,Topic 3,18.4
Document 994,7.9,3.9,11.2,9.0,2.2,1.4,10.1,54.2,Topic 7,54.2
Document 995,14.9,12.4,31.0,1.5,9.9,7.2,6.9,16.1,Topic 2,31.0
Document 996,0.3,51.2,2.1,6.5,2.0,5.1,31.4,1.4,Topic 1,51.2
Document 997,3.2,40.5,40.6,0.5,10.5,3.2,1.1,0.3,Topic 2,40.6
Document 998,7.4,1.0,5.0,5.1,20.5,7.7,42.7,10.6,Topic 6,42.7
Document 999,7.9,6.1,33.3,4.2,7.4,20.8,16.6,3.7,Topic 2,33.3
