,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 591,11.4,0.0,0.0,5.0,0.0,42.6,0.0,40.9,Topic 5,42.6
Document 592,3.4,0.0,0.0,4.8,1.3,47.2,29.4,13.9,Topic 5,47.2
Document 593,13.9,14.3,10.5,0.1,0.0,45.8,15.3,0.2,Topic 5,45.8
Document 594,0.1,74.7,1.5,0.0,2.1,21.0,0.1,0.4,Topic 1,74.7
Document 595,21.8,0.0,0.1,16.9,1.6,36.3,8.9,14.5,Topic 5,36.3
Document 596,0.0,0.0,3.8,0.1,0.1,42.5,0.1,53.4,Topic 7,53.4
Document 597,6.1,3.6,24.3,26.2,0.1,32.9,6.8,0.0,Topic 5,32.9
Document 598,0.7,0.2,19.0,21.9,27.4,24.2,6.6,0.0,Topic 4,27.4
Document 599,18.8,0.1,9.9,0.1,21.4,23.6,21.1,4.9,Topic 5,23.6
Document 600,0.0,0.0,3.3,0.1,0.0,34.2,48.8,13.5,Topic 6,48.8
Document 601,17.8,0.0,28.8,5.7,5.7,41.8,0.1,0.1,Topic 5,41.8
Document 602,3.6,0.4,26.9,4.6,27.4,27.6,8.0,1.5,Topic 5,27.6
Document 603,2.8,0.1,18.1,0.1,24.3,31.7,22.8,0.1,Topic 5,31.7
Document 604,17.7,0.1,15.3,14.0,22.4,30.3,0.1,0.0,Topic 5,30.3
Document 605,3.9,13.3,3.3,8.0,0.0,39.7,0.0,31.7,Topic 5,39.7
Document 606,0.1,0.1,23.6,6.5,26.9,33.8,9.0,0.1,Topic 5,33.8
Document 607,5.0,21.5,10.7,0.0,0.1,42.0,0.0,20.7,Topic 5,42.0
Document 608,0.0,0.1,0.2,0.0,12.2,71.4,16.0,0.1,Topic 5,71.4
Document 609,2.3,4.8,0.1,36.5,4.9,50.2,0.3,1.0,Topic 5,50.2
Document 610,18.2,37.5,0.0,0.0,10.3,13.7,20.1,0.0,Topic 1,37.5
Document 611,69.7,0.0,27.6,2.1,0.0,0.2,0.2,0.1,Topic 0,69.7
Document 612,0.0,0.5,99.0,0.0,0.0,0.0,0.4,0.0,Topic 2,99.0
Document 613,0.1,4.1,21.6,0.1,0.1,41.7,0.3,32.1,Topic 5,41.7
Document 614,11.5,0.1,38.8,1.5,5.8,42.0,0.1,0.1,Topic 5,42.0
Document 615,10.9,5.9,0.5,0.1,4.0,36.9,28.2,13.5,Topic 5,36.9
Document 616,0.1,6.4,47.8,0.1,0.0,42.3,3.2,0.1,Topic 2,47.8
Document 617,25.7,0.1,2.1,0.0,30.3,41.7,0.1,0.0,Topic 5,41.7
Document 618,1.1,4.7,2.7,34.6,9.2,43.3,0.0,4.3,Topic 5,43.3
Document 619,7.0,32.3,6.9,3.3,0.0,1.3,40.6,8.5,Topic 6,40.6
Document 620,0.0,0.0,1.2,14.8,17.1,49.1,17.6,0.2,Topic 5,49.1
Document 621,0.1,25.8,26.5,9.9,0.3,28.3,9.2,0.0,Topic 5,28.3
Document 622,6.6,36.2,4.2,0.1,5.3,32.1,15.4,0.1,Topic 1,36.2
Document 623,12.8,0.1,0.1,6.0,0.1,66.9,14.0,0.0,Topic 5,66.9
Document 624,9.9,0.0,48.6,0.1,0.0,0.2,0.0,41.2,Topic 2,48.6
Document 625,8.3,0.1,3.2,9.5,0.5,51.2,12.9,14.3,Topic 5,51.2
Document 626,0.1,0.1,19.6,8.9,0.9,27.8,4.5,38.1,Topic 7,38.1
Document 627,7.2,2.8,4.6,0.1,6.5,33.2,38.6,7.0,Topic 6,38.6
Document 628,0.1,20.0,8.1,0.1,30.1,39.0,0.3,2.3,Topic 5,39.0
Document 629,7.6,7.7,19.0,5.9,32.4,10.7,14.8,2.0,Topic 4,32.4
Document 630,3.6,2.0,49.7,1.3,0.1,43.0,0.3,0.0,Topic 2,49.7
Document 631,2.0,4.2,0.1,7.6,0.0,38.3,1.2,46.6,Topic 7,46.6
Document 632,10.7,0.0,10.9,0.0,50.7,27.5,0.1,0.1,Topic 4,50.7
Document 633,29.2,6.1,0.1,4.8,0.1,51.5,0.1,8.1,Topic 5,51.5
Document 634,2.8,31.8,2.5,16.8,0.1,9.0,26.5,10.6,Topic 1,31.8
Document 635,38.0,0.0,7.0,0.0,42.5,0.3,0.1,12.0,Topic 4,42.5
Document 636,20.7,0.0,0.0,8.1,0.0,19.2,47.6,4.3,Topic 6,47.6
Document 637,0.0,0.0,0.0,0.0,0.0,66.9,2.2,30.8,Topic 5,66.9
Document 638,0.1,0.3,35.7,0.0,15.8,23.1,15.4,9.5,Topic 2,35.7
Document 639,0.2,0.0,24.2,0.0,5.1,33.3,0.2,36.9,Topic 7,36.9
Document 640,42.0,1.2,17.2,0.1,0.0,39.3,0.2,0.0,Topic 0,42.0
Document 641,25.9,4.9,0.5,50.6,0.0,17.9,0.1,0.1,Topic 3,50.6
Document 642,1.6,0.0,58.9,0.0,0.3,21.6,0.0,17.5,Topic 2,58.9
Document 643,16.6,0.0,14.9,9.5,0.1,55.4,2.8,0.7,Topic 5,55.4
Document 644,53.6,0.5,15.7,3.9,0.4,11.9,13.7,0.3,Topic 0,53.6
Document 645,0.1,0.1,0.0,0.1,4.9,53.9,13.8,27.2,Topic 5,53.9
Document 646,7.2,0.2,0.1,39.0,19.8,28.6,0.0,5.2,Topic 3,39.0
Document 647,4.9,18.9,8.8,17.0,26.6,20.1,0.4,3.3,Topic 4,26.6
Document 648,16.9,0.4,42.9,0.1,6.3,13.5,0.0,19.8,Topic 2,42.9
Document 649,0.1,7.6,0.1,0.0,22.6,69.5,0.1,0.1,Topic 5,69.5
Document 650,5.7,14.7,23.0,0.0,0.0,56.5,0.1,0.0,Topic 5,56.5
Document 651,0.5,0.0,0.5,0.0,23.3,46.8,3.6,25.2,Topic 5,46.8
Document 652,9.7,0.1,6.9,13.5,12.7,46.2,2.0,8.8,Topic 5,46.2
Document 653,38.7,0.0,4.1,18.3,2.2,31.4,0.1,5.0,Topic 0,38.7
Document 654,0.2,0.1,11.3,26.7,34.3,26.9,0.1,0.2,Topic 4,34.3
Document 655,39.0,0.0,0.2,12.4,0.0,31.4,13.3,3.7,Topic 0,39.0
Document 656,0.1,0.0,16.8,36.9,0.9,23.7,2.9,18.7,Topic 3,36.9
Document 657,16.9,0.1,28.1,14.5,16.5,16.8,1.6,5.4,Topic 2,28.1
Document 658,40.1,0.1,10.4,18.3,1.1,20.1,9.6,0.3,Topic 0,40.1
Document 659,30.5,0.1,36.1,1.8,17.1,2.9,2.4,9.1,Topic 2,36.1
Document 660,21.3,0.0,10.1,0.1,28.4,27.9,12.2,0.0,Topic 4,28.4
Document 661,2.1,3.9,41.0,0.8,15.5,23.1,10.7,2.9,Topic 2,41.0
Document 662,38.1,2.0,0.2,14.0,0.0,10.3,35.2,0.0,Topic 0,38.1
Document 663,29.1,0.1,5.7,8.2,7.5,49.3,0.1,0.0,Topic 5,49.3
Document 664,10.1,6.4,8.1,11.7,23.9,5.4,34.2,0.1,Topic 6,34.2
Document 665,0.8,3.1,45.6,0.0,0.0,38.6,12.0,0.0,Topic 2,45.6
Document 666,2.5,0.2,55.6,13.6,0.0,27.6,0.0,0.4,Topic 2,55.6
Document 667,0.1,21.1,2.1,23.9,0.1,12.2,35.5,5.0,Topic 6,35.5
Document 668,31.6,0.1,9.4,10.1,2.3,46.5,0.0,0.0,Topic 5,46.5
Document 669,0.0,70.8,0.1,1.7,0.0,25.7,0.2,1.4,Topic 1,70.8
Document 670,0.1,0.0,4.6,0.0,0.4,56.5,5.2,33.2,Topic 5,56.5
Document 671,0.2,3.9,17.6,4.0,36.9,21.6,4.0,11.9,Topic 4,36.9
Document 672,0.0,10.5,45.1,0.0,0.1,23.7,0.0,20.5,Topic 2,45.1
Document 673,38.2,0.0,2.1,0.1,3.3,11.2,45.1,0.0,Topic 6,45.1
Document 674,0.3,0.0,24.6,0.1,40.4,34.4,0.2,0.0,Topic 4,40.4
Document 675,2.7,0.1,55.7,1.5,4.6,25.6,9.8,0.1,Topic 2,55.7
Document 676,5.6,0.0,49.7,0.5,14.4,29.6,0.1,0.0,Topic 2,49.7
Document 677,6.7,0.0,0.0,10.9,31.9,27.4,11.3,11.7,Topic 4,31.9
Document 678,0.1,0.0,35.4,14.1,0.2,48.3,0.0,1.9,Topic 5,48.3
Document 679,30.6,6.5,27.2,3.9,0.0,14.2,16.3,1.3,Topic 0,30.6
Document 680,4.2,0.0,0.1,0.0,0.0,83.9,0.0,11.8,Topic 5,83.9
Document 681,6.4,0.6,52.1,0.0,0.0,36.3,4.6,0.0,Topic 2,52.1
Document 682,33.3,0.0,42.0,0.0,7.5,4.4,10.8,2.0,Topic 2,42.0
Document 683,0.0,0.0,0.9,0.3,7.4,75.9,15.5,0.0,Topic 5,75.9
Document 684,37.0,0.0,0.0,0.0,0.0,32.4,26.3,4.2,Topic 0,37.0
Document 685,0.1,7.8,0.0,0.0,64.4,0.0,27.6,0.0,Topic 4,64.4
Document 686,10.8,1.5,13.0,0.0,5.3,69.3,0.1,0.1,Topic 5,69.3
Document 687,14.6,0.0,5.6,7.0,0.0,44.2,0.1,28.5,Topic 5,44.2
Document 688,0.2,89.8,0.0,0.0,0.0,0.2,0.1,9.8,Topic 1,89.8
Document 689,29.3,30.5,0.0,15.0,10.7,14.4,0.0,0.0,Topic 1,30.5
Document 690,0.1,0.1,32.8,66.7,0.1,0.0,0.1,0.1,Topic 3,66.7
Document 691,0.2,8.8,25.5,15.6,0.1,33.3,0.1,16.4,Topic 5,33.3
Document 692,1.8,0.0,0.0,2.7,0.1,56.5,27.8,11.1,Topic 5,56.5
Document 693,0.0,0.0,36.5,0.0,0.0,59.3,0.3,3.9,Topic 5,59.3
Document 694,13.0,0.0,0.0,22.1,0.0,29.2,3.8,31.9,Topic 7,31.9
Document 695,0.0,5.3,30.6,4.6,10.5,16.0,33.0,0.0,Topic 6,33.0
Document 696,13.3,0.0,0.0,5.9,5.0,52.0,6.1,17.7,Topic 5,52.0
Document 697,1.1,15.5,0.0,15.0,13.8,11.1,41.4,2.1,Topic 6,41.4
Document 698,0.0,0.2,0.0,21.2,28.5,0.1,21.9,28.1,Topic 4,28.5
Document 699,0.0,0.0,0.0,0.0,0.0,0.2,99.7,0.0,Topic 6,99.7
Document 700,0.1,13.1,0.1,0.1,5.5,0.2,10.8,70.0,Topic 7,70.0
Document 701,0.1,42.7,23.1,0.1,0.0,20.1,13.8,0.0,Topic 1,42.7
Document 702,0.1,17.8,27.8,35.5,5.2,2.6,0.0,10.9,Topic 3,35.5
Document 703,46.2,0.0,17.6,0.2,2.0,32.4,0.1,1.5,Topic 0,46.2
Document 704,0.0,11.0,0.0,1.4,48.0,36.0,3.6,0.0,Topic 4,48.0
Document 705,0.0,15.3,4.2,47.4,0.1,21.5,0.1,11.4,Topic 3,47.4
Document 706,3.3,0.1,2.1,5.3,1.7,52.0,8.0,27.5,Topic 5,52.0
Document 707,0.0,14.3,19.1,49.3,0.2,10.5,3.4,3.3,Topic 3,49.3
Document 708,4.9,38.6,22.0,0.1,0.1,0.1,34.1,0.2,Topic 1,38.6
Document 709,0.0,9.2,4.9,0.0,32.0,49.5,4.4,0.0,Topic 5,49.5
Document 710,60.6,0.8,8.8,0.2,5.7,17.4,0.0,6.5,Topic 0,60.6
Document 711,0.1,22.6,3.6,18.8,0.3,48.0,2.1,4.5,Topic 5,48.0
Document 712,0.0,7.3,0.2,44.0,8.2,35.3,4.0,1.0,Topic 3,44.0
Document 713,0.6,4.1,23.5,0.1,24.6,8.5,38.6,0.0,Topic 6,38.6
Document 714,0.4,0.3,0.1,3.8,0.1,13.6,22.5,59.2,Topic 7,59.2
Document 715,21.8,0.1,13.9,5.6,0.1,25.5,6.3,26.9,Topic 7,26.9
Document 716,0.1,0.1,14.8,0.1,2.2,56.2,12.9,13.5,Topic 5,56.2
Document 717,12.3,8.6,0.1,0.0,0.0,27.6,0.0,51.4,Topic 7,51.4
Document 718,0.1,0.3,6.7,0.0,5.6,44.2,0.0,43.0,Topic 5,44.2
Document 719,26.5,0.1,0.8,0.4,0.1,12.6,37.4,22.2,Topic 6,37.4
Document 720,0.1,11.9,24.5,0.0,11.0,29.8,0.0,22.6,Topic 5,29.8
Document 721,12.0,0.0,8.9,18.1,0.0,24.3,22.3,14.3,Topic 5,24.3
Document 722,0.0,0.0,0.3,0.1,1.1,68.5,29.9,0.0,Topic 5,68.5
Document 723,0.1,0.1,0.1,0.6,15.9,80.2,0.4,2.7,Topic 5,80.2
Document 724,6.3,7.4,0.1,0.1,0.0,33.5,0.5,52.1,Topic 7,52.1
Document 725,0.2,0.1,0.0,0.0,11.7,20.6,46.0,21.3,Topic 6,46.0
Document 726,0.6,11.1,0.0,0.0,0.8,12.4,75.1,0.0,Topic 6,75.1
Document 727,0.0,0.0,0.0,7.8,0.1,45.3,22.7,24.0,Topic 5,45.3
Document 728,1.3,0.0,0.0,21.2,0.0,56.4,1.1,20.0,Topic 5,56.4
Document 729,1.3,4.4,0.1,9.0,15.2,27.9,0.0,42.0,Topic 7,42.0
Document 730,0.3,0.0,38.0,13.8,13.1,26.3,8.4,0.2,Topic 2,38.0
Document 731,0.0,0.2,46.9,13.9,19.3,19.5,0.0,0.1,Topic 2,46.9
Document 732,0.0,0.0,0.1,0.1,3.0,44.3,8.2,44.2,Topic 5,44.3
Document 733,52.4,4.4,0.1,8.1,6.2,28.9,0.0,0.0,Topic 0,52.4
Document 734,0.0,0.1,12.2,42.5,0.1,19.0,0.1,25.9,Topic 3,42.5
Document 735,13.3,0.0,0.9,3.5,20.3,59.8,2.1,0.1,Topic 5,59.8
Document 736,55.0,0.0,0.0,0.1,0.0,20.3,16.2,8.3,Topic 0,55.0
Document 737,14.4,28.7,7.6,2.4,10.9,35.8,0.1,0.0,Topic 5,35.8
Document 738,0.0,5.3,22.4,5.8,34.5,26.8,5.1,0.0,Topic 4,34.5
Document 739,43.0,0.0,0.0,0.0,41.5,11.9,3.6,0.0,Topic 0,43.0
Document 740,0.2,41.4,0.1,15.8,5.2,23.3,6.8,7.2,Topic 1,41.4
Document 741,0.0,0.0,29.6,5.4,8.0,56.8,0.0,0.0,Topic 5,56.8
Document 742,5.6,13.9,9.5,0.6,0.1,0.2,59.1,10.9,Topic 6,59.1
Document 743,0.0,0.1,10.1,0.3,0.1,54.2,0.2,35.0,Topic 5,54.2
Document 744,9.6,9.9,0.1,2.9,7.7,51.3,0.0,18.4,Topic 5,51.3
Document 745,0.1,0.0,0.0,0.1,72.9,5.2,0.0,21.7,Topic 4,72.9
Document 746,16.8,8.3,0.0,22.8,0.0,23.9,28.1,0.1,Topic 6,28.1
Document 747,17.2,22.5,1.3,0.1,0.0,29.1,0.1,29.8,Topic 7,29.8
Document 748,17.1,0.0,0.1,2.9,23.8,27.0,11.1,18.1,Topic 5,27.0
Document 749,9.4,0.0,3.6,1.1,0.0,62.1,6.8,16.9,Topic 5,62.1
Document 750,0.2,0.0,5.6,0.0,0.3,29.9,0.1,63.8,Topic 7,63.8
Document 751,20.8,0.0,15.7,0.0,0.0,61.6,1.8,0.1,Topic 5,61.6
Document 752,15.5,0.2,1.1,5.5,17.6,19.1,38.4,2.6,Topic 6,38.4
Document 753,0.0,60.6,7.5,0.0,0.0,31.7,0.1,0.1,Topic 1,60.6
Document 754,39.4,0.0,0.0,0.0,2.7,34.2,1.0,22.6,Topic 0,39.4
Document 755,3.6,3.5,15.7,42.2,0.0,30.5,0.1,4.5,Topic 3,42.2
Document 756,40.7,0.2,16.5,0.1,0.2,42.3,0.0,0.0,Topic 5,42.3
Document 757,36.9,0.0,46.1,0.1,0.0,16.7,0.1,0.1,Topic 2,46.1
Document 758,0.1,0.2,2.0,3.4,20.9,11.5,31.9,30.1,Topic 6,31.9
Document 759,37.1,19.7,0.1,0.2,11.5,31.3,0.1,0.0,Topic 0,37.1
Document 760,0.1,2.4,38.1,0.0,0.1,57.0,0.1,2.3,Topic 5,57.0
Document 761,22.1,0.2,49.9,7.1,0.2,18.0,2.4,0.0,Topic 2,49.9
Document 762,2.2,0.0,0.0,1.2,0.0,64.9,10.8,20.9,Topic 5,64.9
Document 763,24.2,0.0,8.3,7.0,0.0,44.2,4.2,12.0,Topic 5,44.2
Document 764,0.0,0.0,45.7,0.1,0.0,30.2,7.5,16.5,Topic 2,45.7
Document 765,0.0,0.0,0.1,0.0,56.4,21.6,21.7,0.0,Topic 4,56.4
Document 766,10.7,18.4,0.3,0.0,10.0,0.1,35.2,25.3,Topic 6,35.2
Document 767,16.8,27.5,44.8,0.6,6.7,0.4,3.1,0.0,Topic 2,44.8
Document 768,25.8,13.4,0.0,18.0,4.0,18.7,20.2,0.0,Topic 0,25.8
Document 769,0.1,28.8,42.4,0.0,28.6,0.1,0.1,0.1,Topic 2,42.4
Document 770,7.9,0.0,10.9,1.4,2.5,68.1,9.1,0.1,Topic 5,68.1
Document 771,0.0,0.0,20.8,0.2,0.0,56.9,22.0,0.1,Topic 5,56.9
Document 772,66.7,2.7,1.4,0.1,4.0,16.0,9.0,0.1,Topic 0,66.7
Document 773,23.2,33.8,0.4,0.0,8.0,33.9,0.4,0.2,Topic 5,33.9
Document 774,5.9,0.0,9.0,0.0,0.0,50.9,0.0,34.1,Topic 5,50.9
Document 775,0.1,10.8,26.6,7.7,1.2,48.3,5.1,0.3,Topic 5,48.3
Document 776,0.2,30.1,4.1,1.5,31.8,7.1,25.2,0.0,Topic 4,31.8
Document 777,29.4,4.0,3.0,0.3,17.1,19.8,26.2,0.2,Topic 0,29.4
Document 778,0.3,0.0,0.0,4.3,0.0,62.0,0.1,33.2,Topic 5,62.0
Document 779,0.0,4.0,40.4,8.0,15.3,25.7,0.1,6.5,Topic 2,40.4
Document 780,0.1,0.0,0.0,12.0,0.0,66.2,0.1,21.7,Topic 5,66.2
Document 781,6.4,46.5,1.6,27.6,0.1,17.7,0.1,0.0,Topic 1,46.5
Document 782,0.0,0.0,0.0,7.8,0.0,47.4,2.7,42.1,Topic 5,47.4
Document 783,28.4,0.1,51.3,0.0,0.1,10.1,0.1,9.8,Topic 2,51.3
Document 784,0.1,33.6,4.6,5.7,7.0,29.9,9.4,9.7,Topic 1,33.6
Document 785,0.1,16.6,32.1,0.6,0.1,34.3,0.1,16.1,Topic 5,34.3
Document 786,7.9,36.8,10.1,0.1,0.0,23.1,22.0,0.0,Topic 1,36.8
Document 787,0.1,1.6,37.5,0.0,8.9,51.8,0.1,0.1,Topic 5,51.8
Document 788,0.3,34.8,0.0,0.1,0.0,10.6,54.2,0.0,Topic 6,54.2
Document 789,4.3,0.1,0.0,0.1,0.0,60.4,14.5,20.6,Topic 5,60.4
Document 790,21.0,8.6,15.0,0.2,0.0,31.3,21.1,2.7,Topic 5,31.3
Document 791,17.0,7.7,0.0,37.9,0.1,28.3,8.9,0.1,Topic 3,37.9
Document 792,0.1,37.4,2.6,0.1,16.7,41.9,1.1,0.0,Topic 5,41.9
Document 793,15.1,12.9,10.2,3.8,0.1,44.7,13.1,0.0,Topic 5,44.7
Document 794,0.1,47.7,12.1,0.0,9.4,0.3,11.5,18.9,Topic 1,47.7
Document 795,6.1,0.1,58.7,6.6,0.1,28.2,0.0,0.2,Topic 2,58.7
Document 796,17.3,0.1,22.3,0.9,4.8,51.1,2.6,0.9,Topic 5,51.1
Document 797,17.4,3.1,15.0,26.2,0.0,13.7,17.4,7.1,Topic 3,26.2
Document 798,12.1,0.1,11.1,0.1,6.5,21.5,48.6,0.1,Topic 6,48.6
Document 799,0.0,0.0,29.6,16.5,16.2,37.5,0.1,0.0,Topic 5,37.5
Document 800,7.6,0.1,21.7,0.5,0.1,45.7,23.5,0.9,Topic 5,45.7
Document 801,25.1,0.9,4.0,0.0,8.1,26.7,7.3,27.7,Topic 7,27.7
Document 802,17.6,15.9,30.5,21.4,0.3,2.8,11.4,0.1,Topic 2,30.5
Document 803,0.0,12.0,35.7,0.1,22.1,26.9,0.0,3.2,Topic 2,35.7
Document 804,0.1,7.4,16.2,0.0,39.2,29.3,0.0,7.8,Topic 4,39.2
Document 805,20.6,0.0,3.2,0.1,0.0,58.5,17.5,0.1,Topic 5,58.5
Document 806,5.5,9.5,0.0,0.0,4.8,15.5,63.1,1.6,Topic 6,63.1
Document 807,0.1,0.0,43.7,0.0,7.5,48.6,0.0,0.0,Topic 5,48.6
Document 808,11.4,0.0,6.9,3.4,0.1,61.9,0.0,16.4,Topic 5,61.9
Document 809,0.0,0.0,1.1,0.6,0.0,40.1,0.0,58.2,Topic 7,58.2
Document 810,0.0,0.0,0.0,99.6,0.0,0.0,0.0,0.4,Topic 3,99.6
Document 811,1.1,0.1,5.4,27.5,0.4,56.3,0.2,9.1,Topic 5,56.3
Document 812,0.1,0.0,35.7,21.3,6.5,36.0,0.2,0.1,Topic 5,36.0
Document 813,3.8,43.8,0.6,4.7,6.7,15.6,24.4,0.4,Topic 1,43.8
Document 814,15.0,0.1,49.0,2.7,0.0,32.3,0.7,0.2,Topic 2,49.0
Document 815,0.1,12.3,43.2,1.2,11.5,17.6,13.7,0.5,Topic 2,43.2
Document 816,11.0,0.1,7.9,0.1,0.0,48.1,0.0,32.7,Topic 5,48.1
Document 817,0.6,0.1,40.8,9.0,20.4,24.2,4.9,0.0,Topic 2,40.8
Document 818,0.0,0.0,17.9,0.0,44.4,36.6,0.9,0.0,Topic 4,44.4
Document 819,10.3,6.0,0.2,21.2,0.0,60.3,0.0,1.9,Topic 5,60.3
Document 820,25.9,7.8,2.3,21.1,1.7,20.4,14.1,6.8,Topic 0,25.9
Document 821,0.3,29.5,10.1,0.1,17.7,7.7,34.5,0.0,Topic 6,34.5
Document 822,0.7,0.0,39.0,6.9,0.0,53.2,0.0,0.1,Topic 5,53.2
Document 823,8.6,6.8,2.6,11.1,27.6,20.2,1.7,21.3,Topic 4,27.6
Document 824,0.1,0.3,0.3,4.2,0.0,70.9,0.8,23.3,Topic 5,70.9
Document 825,2.8,25.4,3.3,3.2,0.0,16.6,36.5,12.3,Topic 6,36.5
Document 826,44.0,0.2,4.4,0.0,0.1,29.1,22.2,0.0,Topic 0,44.0
Document 827,5.1,36.8,13.0,13.1,0.1,6.5,23.9,1.5,Topic 1,36.8
Document 828,6.5,4.0,0.0,0.0,0.0,49.5,0.0,39.8,Topic 5,49.5
Document 829,0.7,20.5,9.0,3.1,7.5,41.4,17.4,0.3,Topic 5,41.4
Document 830,13.2,0.0,0.0,3.8,10.1,29.5,38.3,5.0,Topic 6,38.3
Document 831,0.0,31.6,0.0,0.1,12.7,17.5,0.4,37.6,Topic 7,37.6
Document 832,36.2,30.7,4.8,5.6,0.1,22.5,0.1,0.0,Topic 0,36.2
Document 833,0.1,0.1,0.3,1.9,9.4,29.9,58.1,0.2,Topic 6,58.1
Document 834,8.5,0.0,3.5,12.8,9.2,39.6,2.9,23.6,Topic 5,39.6
Document 835,43.5,7.9,21.4,0.0,0.0,26.2,1.0,0.0,Topic 0,43.5
Document 836,0.1,10.4,0.1,5.4,18.3,46.2,19.5,0.1,Topic 5,46.2
Document 837,33.1,0.0,15.2,0.3,0.0,26.9,5.0,19.5,Topic 0,33.1
Document 838,2.3,7.1,0.0,0.0,0.2,32.0,4.2,54.1,Topic 7,54.1
Document 839,48.8,2.4,3.2,10.7,8.2,19.0,7.7,0.0,Topic 0,48.8
Document 840,18.4,21.3,0.0,22.7,0.1,17.0,10.1,10.4,Topic 3,22.7
Document 841,2.3,11.7,11.8,0.0,2.2,16.2,18.2,37.7,Topic 7,37.7
Document 842,2.1,19.8,9.1,42.2,0.0,8.1,0.4,18.4,Topic 3,42.2
Document 843,6.3,10.3,25.3,1.5,24.2,32.3,0.1,0.0,Topic 5,32.3
Document 844,1.4,4.9,12.4,0.1,0.0,54.8,0.0,26.3,Topic 5,54.8
Document 845,0.6,0.0,12.9,0.1,1.1,63.2,0.2,21.9,Topic 5,63.2
Document 846,18.3,1.5,21.3,7.6,50.4,0.9,0.1,0.0,Topic 4,50.4
Document 847,39.8,0.1,12.4,0.0,0.0,40.5,0.0,7.2,Topic 5,40.5
Document 848,5.3,3.5,49.6,0.0,8.2,15.1,18.0,0.3,Topic 2,49.6
Document 849,0.2,0.1,27.2,0.4,15.4,47.2,0.1,9.3,Topic 5,47.2
Document 850,0.1,0.3,34.7,20.5,0.1,30.0,14.2,0.1,Topic 2,34.7
Document 851,15.6,8.2,0.4,2.0,6.9,47.1,19.8,0.0,Topic 5,47.1
Document 852,18.8,0.1,0.2,0.0,0.2,13.9,66.8,0.1,Topic 6,66.8
Document 853,0.1,0.1,33.8,3.2,0.2,62.3,0.1,0.2,Topic 5,62.3
Document 854,5.2,0.0,0.0,0.0,16.0,70.9,0.1,7.9,Topic 5,70.9
Document 855,25.9,0.0,46.9,18.5,0.0,8.2,0.1,0.3,Topic 2,46.9
Document 856,0.1,0.0,0.0,0.1,0.0,47.0,0.0,52.8,Topic 7,52.8
Document 857,24.8,9.6,8.7,8.9,0.2,0.4,33.2,14.1,Topic 6,33.2
Document 858,2.6,12.7,30.0,0.1,6.8,46.2,0.2,1.4,Topic 5,46.2
Document 859,10.7,10.2,2.6,29.6,0.3,44.0,0.3,2.3,Topic 5,44.0
Document 860,0.1,0.0,0.5,11.7,0.2,42.5,8.8,36.2,Topic 5,42.5
Document 861,56.3,23.9,0.3,0.1,0.1,14.9,0.2,4.2,Topic 0,56.3
Document 862,0.0,24.5,27.2,6.2,0.2,23.4,18.2,0.3,Topic 2,27.2
Document 863,21.1,0.1,0.3,0.0,15.0,47.7,6.9,8.9,Topic 5,47.7
Document 864,0.1,13.6,45.2,0.2,0.2,34.4,6.3,0.0,Topic 2,45.2
Document 865,0.1,0.3,7.0,14.9,15.1,52.9,9.6,0.1,Topic 5,52.9
Document 866,20.5,0.2,0.1,35.6,0.2,43.3,0.1,0.0,Topic 5,43.3
Document 867,0.0,8.1,30.7,3.0,0.0,53.8,0.0,4.3,Topic 5,53.8
Document 868,42.5,0.0,19.0,1.6,0.2,36.5,0.0,0.1,Topic 0,42.5
Document 869,16.4,12.3,15.5,2.6,24.1,24.4,4.5,0.1,Topic 5,24.4
Document 870,1.0,11.5,0.0,1.8,0.0,11.7,73.9,0.0,Topic 6,73.9
Document 871,0.1,0.1,21.0,1.1,13.0,41.5,16.6,6.6,Topic 5,41.5
Document 872,31.3,14.2,10.4,15.0,18.1,9.6,1.4,0.1,Topic 0,31.3
Document 873,19.9,36.1,0.2,15.8,0.2,27.4,0.2,0.1,Topic 1,36.1
Document 874,3.0,29.0,15.9,0.1,0.0,41.8,9.4,0.8,Topic 5,41.8
Document 875,0.0,0.4,1.0,1.4,1.7,8.7,86.7,0.0,Topic 6,86.7
Document 876,0.0,0.0,0.0,10.8,0.0,38.0,19.9,31.2,Topic 5,38.0
Document 877,0.2,22.6,7.9,1.8,0.0,64.1,0.1,3.4,Topic 5,64.1
Document 878,33.5,0.1,8.4,0.2,0.0,57.7,0.0,0.1,Topic 5,57.7
Document 879,49.8,0.2,2.8,0.2,20.3,26.6,0.1,0.1,Topic 0,49.8
Document 880,0.0,44.8,8.1,9.8,0.1,37.0,0.1,0.1,Topic 1,44.8
Document 881,0.0,4.9,0.2,23.4,0.1,8.7,0.1,62.6,Topic 7,62.6
Document 882,34.9,13.1,2.8,10.4,0.2,38.4,0.3,0.1,Topic 5,38.4
Document 883,24.2,6.8,3.3,8.2,0.1,23.4,34.0,0.0,Topic 6,34.0
Document 884,3.7,0.0,23.3,1.0,4.0,66.5,0.0,1.4,Topic 5,66.5
Document 885,0.1,0.0,0.2,0.1,0.1,69.1,2.7,27.9,Topic 5,69.1
Document 886,8.1,2.4,10.5,0.1,16.0,48.5,0.0,14.4,Topic 5,48.5
