,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 632,16.5,1.1,23.7,0.0,33.6,0.4,0.1,24.4,Topic 4,33.6
Document 633,38.8,2.9,0.1,4.5,0.0,1.3,0.0,52.4,Topic 7,52.4
Document 634,1.3,47.7,0.1,17.4,0.0,1.3,9.1,23.1,Topic 1,47.7
Document 635,7.3,6.2,25.7,0.0,26.4,0.3,33.9,0.2,Topic 6,33.9
Document 636,2.7,11.3,0.0,13.0,0.0,0.0,49.9,23.0,Topic 6,49.9
Document 637,0.1,1.9,0.1,0.0,0.6,0.0,2.3,95.0,Topic 7,95.0
Document 638,0.0,0.1,0.4,0.1,43.8,8.5,16.0,31.2,Topic 4,43.8
Document 639,9.6,9.5,0.9,0.3,30.9,2.1,0.0,46.6,Topic 7,46.6
Document 640,42.6,0.0,0.1,9.2,0.1,16.9,1.7,29.4,Topic 0,42.6
Document 641,18.4,0.0,28.2,28.1,0.1,0.3,0.2,24.6,Topic 2,28.2
Document 642,0.4,0.0,21.1,0.6,16.4,41.6,0.5,19.4,Topic 5,41.6
Document 643,10.7,4.2,6.9,0.1,0.1,44.0,0.1,34.0,Topic 5,44.0
Document 644,44.5,0.0,0.0,1.0,12.3,14.7,17.6,9.9,Topic 0,44.5
Document 645,14.5,13.0,0.0,2.4,2.7,0.0,3.9,63.4,Topic 7,63.4
Document 646,0.0,4.4,0.1,33.4,0.1,22.2,0.2,39.6,Topic 7,39.6
Document 647,0.2,0.2,0.2,29.8,13.3,6.8,22.5,27.0,Topic 3,29.8
Document 648,9.0,0.0,0.1,0.1,51.5,1.0,0.1,38.2,Topic 4,51.5
Document 649,0.0,11.5,0.0,0.1,0.0,0.1,31.7,56.5,Topic 7,56.5
Document 650,0.1,19.3,25.6,0.0,0.4,16.2,1.5,37.0,Topic 7,37.0
Document 651,0.1,1.0,0.1,3.2,20.9,0.0,6.6,68.1,Topic 7,68.1
Document 652,39.2,0.0,0.0,2.3,20.5,0.0,0.9,37.2,Topic 0,39.2
Document 653,40.9,0.1,3.6,20.6,0.1,0.0,7.9,26.8,Topic 0,40.9
Document 654,9.5,0.0,0.3,17.9,30.7,15.9,0.1,25.6,Topic 4,30.7
Document 655,45.9,10.9,0.1,0.0,0.0,9.8,7.8,25.6,Topic 0,45.9
Document 656,0.2,0.0,0.0,39.2,0.0,16.1,6.3,38.3,Topic 3,39.2
Document 657,7.7,6.2,0.7,9.3,31.2,14.7,4.7,25.4,Topic 4,31.2
Document 658,41.5,0.1,1.8,15.4,7.4,3.9,5.0,24.9,Topic 0,41.5
Document 659,0.6,1.1,3.1,0.7,40.7,15.5,7.7,30.7,Topic 4,40.7
Document 660,9.0,0.0,31.9,2.1,0.2,13.2,25.2,18.3,Topic 2,31.9
Document 661,1.3,0.1,14.9,0.0,9.4,40.5,13.7,20.1,Topic 5,40.5
Document 662,57.9,0.1,0.4,31.6,0.0,0.4,6.2,3.3,Topic 0,57.9
Document 663,27.1,0.0,15.4,19.2,0.0,6.4,2.4,29.5,Topic 7,29.5
Document 664,2.1,11.4,13.8,15.7,0.0,8.6,39.4,9.0,Topic 6,39.4
Document 665,4.4,2.0,0.0,0.0,5.5,48.4,12.9,26.8,Topic 5,48.4
Document 666,7.0,0.0,15.2,0.0,4.0,47.3,0.2,26.3,Topic 5,47.3
Document 667,0.1,52.2,0.2,18.1,0.1,0.1,15.4,13.9,Topic 1,52.2
Document 668,36.1,0.0,17.3,6.5,1.1,2.0,0.1,36.9,Topic 7,36.9
Document 669,25.1,19.0,0.3,0.0,39.9,0.7,3.7,11.2,Topic 4,39.9
Document 670,3.3,0.0,4.6,0.0,0.0,0.0,8.4,83.7,Topic 7,83.7
Document 671,0.1,1.7,24.0,10.9,30.2,6.7,0.0,26.5,Topic 4,30.2
Document 672,0.1,0.1,0.1,0.0,45.4,23.4,0.0,31.0,Topic 4,45.4
Document 673,27.4,0.0,2.2,0.0,0.0,0.0,59.1,11.2,Topic 6,59.1
Document 674,0.6,0.1,55.9,9.6,0.3,0.4,0.1,33.1,Topic 2,55.9
Document 675,3.1,1.0,5.2,1.1,0.0,55.2,9.3,25.0,Topic 5,55.2
Document 676,0.1,0.0,8.6,7.7,0.0,50.0,7.7,25.8,Topic 5,50.0
Document 677,13.8,0.0,0.0,14.8,0.0,12.1,31.3,27.9,Topic 6,31.3
Document 678,3.1,0.1,8.7,11.8,10.0,25.2,0.1,41.1,Topic 7,41.1
Document 679,34.1,4.5,28.1,0.3,0.0,10.2,15.7,7.0,Topic 0,34.1
Document 680,3.0,0.0,0.0,0.0,3.9,0.0,0.1,93.0,Topic 7,93.0
Document 681,0.1,2.2,32.7,0.1,0.0,37.8,0.4,26.8,Topic 5,37.8
Document 682,19.0,0.0,48.0,0.1,0.0,12.4,15.2,5.2,Topic 2,48.0
Document 683,0.3,0.0,15.5,0.0,0.6,0.1,38.2,45.3,Topic 7,45.3
Document 684,16.4,0.0,0.2,0.0,0.0,0.0,52.0,31.2,Topic 6,52.0
Document 685,0.1,0.6,49.2,0.5,2.7,0.1,46.8,0.0,Topic 2,49.2
Document 686,6.5,0.0,13.4,4.2,11.7,0.0,0.2,64.0,Topic 7,64.0
Document 687,19.3,0.0,0.2,4.2,8.7,12.4,0.1,55.1,Topic 7,55.1
Document 688,0.0,92.8,2.9,0.0,0.0,0.0,0.1,4.2,Topic 1,92.8
Document 689,12.4,21.6,2.8,22.9,4.1,0.0,25.5,10.7,Topic 6,25.5
Document 690,0.0,0.1,0.0,0.0,0.1,0.0,99.7,0.0,Topic 6,99.7
Document 691,0.1,0.1,24.7,16.2,0.0,14.0,0.2,44.7,Topic 7,44.7
Document 692,0.0,8.1,0.0,1.1,0.0,0.1,31.8,58.9,Topic 7,58.9
Document 693,3.3,0.1,2.1,0.0,14.7,27.8,0.1,52.0,Topic 7,52.0
Document 694,7.2,1.0,0.0,40.6,0.1,0.0,0.0,51.0,Topic 7,51.0
Document 695,0.0,0.0,2.0,0.0,57.6,26.0,14.2,0.1,Topic 4,57.6
Document 696,21.2,6.1,0.0,0.0,1.7,0.0,3.9,67.0,Topic 7,67.0
Document 697,2.0,0.1,12.1,16.8,0.0,0.0,56.2,12.8,Topic 6,56.2
Document 698,0.1,32.7,0.0,14.0,0.6,0.0,30.5,22.1,Topic 1,32.7
Document 699,0.0,0.0,0.0,0.0,0.0,0.1,99.8,0.1,Topic 6,99.8
Document 700,0.1,0.3,0.2,18.9,0.1,0.2,22.3,57.9,Topic 7,57.9
Document 701,3.0,0.2,0.1,23.5,45.0,8.4,0.2,19.7,Topic 4,45.0
Document 702,0.0,21.0,0.1,36.8,0.3,29.5,0.1,12.2,Topic 3,36.8
Document 703,34.1,0.0,11.4,0.2,22.4,12.3,0.1,19.4,Topic 0,34.1
Document 704,0.0,0.0,2.0,8.0,55.3,0.0,4.5,30.1,Topic 4,55.3
Document 705,3.3,18.7,0.0,56.2,0.0,0.0,0.0,21.7,Topic 3,56.2
Document 706,2.7,0.0,0.0,19.9,23.1,4.5,2.4,47.4,Topic 7,47.4
Document 707,3.2,0.0,0.0,23.7,54.0,11.4,3.5,4.1,Topic 4,54.0
Document 708,0.4,47.1,6.4,0.3,0.0,26.3,19.4,0.1,Topic 1,47.1
Document 709,0.0,0.2,29.5,0.0,8.2,8.3,13.3,40.4,Topic 7,40.4
Document 710,15.0,12.5,42.9,0.2,0.2,3.3,0.0,25.9,Topic 2,42.9
Document 711,0.1,15.7,7.5,24.8,0.0,10.4,0.5,41.1,Topic 7,41.1
Document 712,3.5,3.4,0.0,49.7,0.1,0.7,0.0,42.6,Topic 3,49.7
Document 713,0.1,3.3,2.9,0.1,9.3,46.0,36.9,1.3,Topic 5,46.0
Document 714,9.1,30.3,2.7,0.0,0.0,0.2,7.5,50.2,Topic 7,50.2
Document 715,30.9,0.1,1.6,6.0,23.1,0.1,9.1,29.1,Topic 0,30.9
Document 716,0.1,0.0,2.3,1.0,8.0,19.0,7.9,61.6,Topic 7,61.6
Document 717,1.2,15.8,0.4,24.9,0.0,5.0,0.0,52.6,Topic 7,52.6
Document 718,9.0,14.6,18.9,0.0,0.0,0.1,0.0,57.3,Topic 7,57.3
Document 719,0.1,13.5,0.0,18.4,0.0,8.3,40.9,18.9,Topic 6,40.9
Document 720,0.1,0.0,32.3,5.1,10.6,0.1,0.5,51.3,Topic 7,51.3
Document 721,11.5,0.1,1.9,19.1,2.2,3.5,27.7,33.9,Topic 7,33.9
Document 722,2.7,30.9,0.0,0.0,0.0,11.2,6.4,48.8,Topic 7,48.8
Document 723,0.0,10.5,0.0,0.0,0.4,3.3,0.2,85.5,Topic 7,85.5
Document 724,33.6,6.2,0.0,0.1,4.0,0.8,0.0,55.4,Topic 7,55.4
Document 725,0.1,19.2,0.0,0.0,0.0,3.0,42.7,35.0,Topic 6,42.7
Document 726,0.6,32.0,0.7,0.1,4.3,0.7,56.5,5.1,Topic 6,56.5
Document 727,0.1,0.3,0.0,15.4,23.7,0.1,13.1,47.4,Topic 7,47.4
Document 728,15.9,0.0,0.0,22.7,0.0,0.0,1.1,60.1,Topic 7,60.1
Document 729,1.0,10.5,4.4,0.0,24.6,3.9,0.5,55.1,Topic 7,55.1
Document 730,6.9,0.0,0.2,2.8,0.0,49.8,17.6,22.7,Topic 5,49.8
Document 731,0.0,0.0,22.6,10.1,43.0,5.1,0.1,18.9,Topic 4,43.0
Document 732,5.4,20.4,8.7,0.0,1.1,0.1,0.0,64.2,Topic 7,64.2
Document 733,46.9,0.0,0.1,6.1,3.8,18.4,0.7,24.1,Topic 0,46.9
Document 734,1.7,9.8,0.4,33.4,18.8,9.5,0.0,26.5,Topic 3,33.4
Document 735,21.7,0.0,0.0,0.7,21.7,0.0,2.2,53.7,Topic 7,53.7
Document 736,43.1,0.1,0.0,0.1,0.0,1.5,11.2,44.0,Topic 7,44.0
Document 737,14.5,18.8,17.4,0.1,10.9,10.2,0.7,27.4,Topic 7,27.4
Document 738,0.1,0.1,27.8,4.5,29.6,15.6,0.8,21.6,Topic 4,29.6
Document 739,36.1,0.1,0.1,0.0,31.2,0.0,32.3,0.2,Topic 0,36.1
Document 740,0.3,0.5,24.7,5.0,31.8,8.8,9.9,19.0,Topic 4,31.8
Document 741,0.1,0.0,11.9,0.0,0.0,38.9,0.0,49.0,Topic 7,49.0
Document 742,0.1,28.3,1.0,16.7,0.0,17.7,23.9,12.4,Topic 1,28.3
Document 743,16.4,0.7,33.4,0.6,0.2,4.1,0.0,44.7,Topic 7,44.7
Document 744,0.0,0.3,0.0,16.3,11.7,0.0,0.1,71.5,Topic 7,71.5
Document 745,0.0,27.4,29.7,0.2,35.6,0.1,0.1,6.9,Topic 4,35.6
Document 746,29.7,20.3,11.9,9.2,0.1,0.0,14.9,13.9,Topic 0,29.7
Document 747,36.5,0.0,0.0,0.0,7.5,0.0,0.1,55.8,Topic 7,55.8
Document 748,30.9,0.0,0.0,6.2,52.0,0.0,10.7,0.2,Topic 4,52.0
Document 749,16.0,0.0,0.0,0.0,0.1,0.0,0.1,83.7,Topic 7,83.7
Document 750,0.5,37.3,0.9,0.5,1.1,3.2,0.0,56.5,Topic 7,56.5
Document 751,17.4,0.0,22.3,0.1,0.1,0.1,0.0,60.1,Topic 7,60.1
Document 752,28.1,1.4,0.1,5.9,27.5,0.0,21.7,15.3,Topic 0,28.1
Document 753,0.0,49.9,0.1,2.4,15.2,0.2,0.1,32.1,Topic 1,49.9
Document 754,33.6,0.0,15.0,0.0,0.1,0.0,7.7,43.5,Topic 7,43.5
Document 755,0.1,1.8,0.2,42.7,0.0,23.0,0.0,32.0,Topic 3,42.7
